position,query,snippet_highlighted_words,rich_snippet_list,snippet,link
19,skirts,"['skirts', 'skirts', 'skirts', 'skirts', 'skirts']",[],"Find all the latest looks in skirts like plaid skirts, ruffle skirts & satin skirts at Urban Outfitters. You'll love our fun collection of wrap skirts, ...",https://www.urbanoutfitters.com/skirts
20,skirts,"['skirt', 'skirts', 'skirts']",[],"A stylish skirt makes a statement no matter where you wear them. Maxi skirts make your weekend breezier, pencil skirts offer polished perfection for work, and ...",https://www.loft.com/skirts/catl000017
21,skirts,"['skirts', 'skirts', 'skirts', 'skirts', 'skirts']",[],"Shop the latest women's skirts on sale from Aritzia. Get mini skirts, pencil skirts, pleated skirts and maxi skirts on sale from Babaton, Wilfred and more.",https://www.aritzia.com/us/en/sale/sale-skirts
22,skirts,['Skirts'],[],"Discover the Luisa Spagnoli Skirts & Shorts collection. Browse high quality women's clothing online with dresses, jackets, suits, t-shirts & more.",https://www.luisaspagnoli.com/en/us/clothing/skirts-and-shorts
23,skirts,"['SKIRT', 'SKIRT', 'SKIRT']",[],MULTI RIBBED SKIRT. Regular price: $6.83 ... MARLED ALINE SKIRT. Regular price: $7.00 ... RIBBED STITCH SKIRT. Regular price: $7.18.,https://tottini.com/collections/skirts/skirts
24,skirts,"['Skirts', 'skirts', 'skirts']",[],"Shop Women's Skirts and see our entire collection of women's midi skirts, denim skirts and more. Free shipping & returns for Madewell Insiders. Madewell.",https://www.madewell.com/womens/clothing/skirts
25,skirts,['skirts'],[],"ModCloth has the cutest vintage-inspired skirts you'll ever see in prints, patterns, and colors you won't find anywhere else! Get inspired at ModCloth with ...",https://modcloth.com/collections/skirts
26,skirts,"['Skirts', 'Skirt', 'Skirt', 'Skirt', 'Skirt', 'Skirts']",[],"Buy Black Maxi Skirts for Women High Waisted Maxi Skirt Ankle Length Black Skirt Flowy Maxi Skirt Long Black Skirt (Size Small, Black) and other Skirts at ...",https://www.amazon.com/Skirts-Length-Pockets-SwimCoverup-Casual/dp/B07HKM7B57
27,skirts,['Skirts'],[],"Discover the best Women's Skirts in Best Sellers. Find the top 100 most popular items in Amazon Clothing, Shoes & Jewelry Best Sellers.",https://www.amazon.com/Best-Sellers-Women's-Skirts/zgbs/fashion/1045022
28,skirts,['skirt'],[],"Find the perfect skirt in any length. Complete your look with your choice of patterns, length and styles.",https://bcbg.com/collections/bcbgmaxazria-skirts
29,skirts,['skirts'],[],"Check out our skirts selection for the very best in unique or custom, handmade pieces from our shops.",https://www.etsy.com/c/clothing/womens-clothing/skirts
30,skirts,"['skirts', 'skirts', 'skirts']",[],"Modern silhouettes and classic shapes in silk, wool and cotton; shop mid-length skirts or short skirts from our collection of women's skirts at COS.",https://www.cos.com/en_usd/women/skirts.html
31,skirts,"['skirts', 'skirts', 'skirts', 'skirts']",[],"Discover sale skirts at Anthropologie, including pencil skirts, maxi skirts, circle skirts & more.",https://www.anthropologie.com/sale-skirts
32,skirts,"['Skirts', 'Skirt', 'Skirt']",[],American Trends. Midi Skirts for Women Trendy Long Flowy Maxi Skirt Womens High Waisted Polka Dot Boho Skirt Knee Length with Pockets.,https://www.amazon.com/Womens-Skirts-Multi-Clothing/s?keywords=Women%27s+Skirts&rh=n%3A1045022%2Cp_n_size_browse-vebin%3A2343357011&c=ts&ts_id=1045022
33,skirts,['Skirt'],[],RESULTS. Price and other details may vary based on product size and color. Amazon Essentials Women's Pull-On Knit Midi Skirt (Available in Plus Size).,https://www.amazon.com/Womens-Skirts-5X-Clothing/s?keywords=Women%27s+Skirts&rh=n%3A1045022%2Cp_n_feature_fifteen_browse-bin%3A2479510011&c=ts&ts_id=1045022
34,skirts,['skirts'],[],"Buy custom and ready to wear women's dresses online at eShakti.com, the #1 store in the US for women's clothing. Find pants, skirts and tops for ...",https://www.eshakti.com/shop/skirts
35,skirts,"['skirts', 'skirts']",[],"Shop cute, sexy and elegant skirts for women at VENUS. Mini, maxi and midi skirts.",https://www.venus.com/products.aspx?BRANCH=7~71~
36,skirts,"['skirts', 'skirt']",[],The designer skirts in our collection are versatile enough to create multiple looks. Explore the range today to find the perfect skirt for you.,https://www.net-a-porter.com/en-us/shop/clothing/skirts
37,skirts,['skirts'],[],"Discover our short and midi skirts and our denim, cotton or leather shorts designed in Paris for all women. Free returns and shipping for orders over $200.",https://www.sezane.com/us/collection/skirts-shorts
38,skirts,"['skirt', 'skirts']",[],"Look fabulous and show off your natural beauty in a flowing misses skirt from Coldwater Creek. Shop skirts in long, maxi, and denim styles.",https://www.coldwatercreek.com/misses/skirts
39,skirts,['Skirts'],[],Skirts at Shopbop. Discover the latest arrivals from our top brands (your closet will thank you).,https://www.shopbop.com/clothing-skirts/br/v=1/13302.htm
40,skirts,['skirts'],[],"Great Big Wild Oak by skirts, released 30 July 2021 1. Back Out 2. Always 3. Easy 4. Dayspell 5. Remember 6. Swim 7. True 8. Oak 9. Sapling 10. Annie.",https://skirts.bandcamp.com/album/great-big-wild-oak
41,skirts,['skirts'],[],Discover the complete skirts collection for women. Shop now at the official Maison Margiela online Boutique.,https://www.maisonmargiela.com/en-us/maison-margiela/women/ready-to-wear/skirts/
42,skirts,['skirts'],[],"Showcasing beautiful wrap-style silhouettes, midi-length hemlines, beautiful floral prints and effortless denim mini skirts, our selection caters to every ...",https://www.citychiconline.com/bottoms/plus-size-skirts
43,skirts,"['Skirt', 'Skirt']",[],Price and other details may vary based on product size and color. SheIn Women's High Waisted Ruched Mini Skirt Split Hem Solid Bodycon Club Pencil Skirt.,https://www.amazon.com/Womens-Skirts-XS-Clothing/s?keywords=Women%27s+Skirts&rh=n%3A1045022%2Cp_n_size_three_browse-vebin%3A2475478011&c=ts&ts_id=1045022
44,skirts,['skirts'],[],"In signature FRAME fabrics like textured cotton & ramie, these skirts & shorts lend variety & femininity to the modern wardrobe.",https://frame-store.com/collections/skirts-shorts
45,skirts,"['Skirts', 'skirts', 'skirts', 'skirts']",[],"Skirts for edgy babes at Dolls Kill. Fast Free Shipping + we ship internationally. Find UNIF skirts, One Teaspoon skirts and Kreepsville 666 skirts in tons ...",https://www.dollskill.com/collections/skirts
46,skirts,['skirts'],[],"Browse Garnet Hill for pencil, midi, and maxi skirts for women, in versatile prints and solid colors ideal for effortless, everyday fashion.",https://www.garnethill.com/womens-fashion/skirts/
47,skirts,"['skirts', 'skirts', 'skirts']",[],"Shop all dresses & skirts from UNIQLO US online. Get comfy, stylish shirt dresses, long skirts, midi skirts & more ranging from XXS to plus sizes.",https://www.uniqlo.com/us/en/women/dresses-and-skirts
48,skirts,['skirts'],[],Shop skirts from today's hottest brands at FashionPass. Check out our new arrivals and get free shipping on all orders.,https://www.fashionpass.com/skirts
49,skirts,"['skirts', 'skirts', 'skirts']",[],"Shop our curated collection of luxury designer skirts for women at INTERMIXONLINE. Shop women's maxi skirts, midi skirts, ...",https://www.intermixonline.com/clothing/clothing-categories/clothing-skirts/
50,skirts,"['SKIRT', 'SKIRT', 'SKIRT', 'SKIRT']",[],"MAYA SKIRT+3 colors. RADIANCE ... PRIM SKIRT+2 colors. LILAC NAVY MINI CHECK ... ANYA SKIRT+6 colors. MIRAGE. $188. XS, S, M, L, XL. PRIM BLACK SKIRT-FRONT.",https://www.rails.com/collections/skirts
51,skirts,"['skirt', 'skirts']",[],"From a high waisted wrap skirt to flowy maxi skirts, we have what you need to be chic and on trend. Pair with some flats. View all clothing.",https://www.stories.com/en_usd/clothing/skirts.html
52,skirts,"['skirts', 'skirts', 'skirt']",[],"What types of skirts does WHBM sell? From sharply tailored pencil skirts to full-bodied floral designs, our skirt selection covers every occasion and every ...",https://www.whitehouseblackmarket.com/store/category/skirts/cat1170002/
53,skirts,"['skirts', 'skirts']",[],"Meet FARM Rio skirts & shorts! Brazil-inspired prints in shapes that fit you well: shorts, wrap skirts, maxi, midi, and mini lengths, and more in colorful ...",https://www.farmrio.com/collections/skirts-shorts
54,skirts,"['skirt', 'skirts']",[],"Find the perfect skirt to add to your wardrobe at Forever 21. Browse our collection of mini, midi and maxi skirts in the latest prints, materials & styles.",https://www.forever21.com/us/shop/catalog/category/f21/bottoms_skirt
55,skirts,['skirts'],[],Shop skirts on sale for women from New York & Company that includes a variety of stylish dresses for all different occasions.,https://www.nyandcompany.com/sale/skirts/N-102683/
56,skirts,"['skirts', 'skirts', 'skirts', 'skirts']",[],"Discover Tibi's full collection of skirts, including mini skirts, midi skirts and knit skirts. Enjoy free ground shipping on all US orders.",https://tibi.com/collections/skirts
57,skirts,"['skirts', 'skirts', 'skirts']",[],"Shop Talbots newest arrivals for women's skirts! Discover women's maxi skirts, denim, special occasion skirts and more! In plaids, solids, tweeds.",https://www.talbots.com/new-arrivals/skirts
58,skirts,['skirts'],[],"View all skirts at Nuuly. Browse from brands you love, up-and-coming designers and one-of-a-kind vintage. Rent any 6 for $88/month. Free shipping + returns.",https://www.nuuly.com/rent/browse/skirts
59,skirts,"['skirt', 'Skirt']",[],A skirt is the lower part of a dress or a separate outer garment that covers a person from the waist downwards. Skirt ...,https://en.wikipedia.org/wiki/Skirt
60,skirts,['skirts'],[],"Pants, trousers, skirts, shorts, and more, combining a signature sensuality and ease. Find your new signature among pieces designed to be cherished.",https://khaite.com/collections/bottoms
61,skirts,"['Skirts', 'skirts', 'skirts']",[],"Skirts are made for twirling! Feel comfy & pretty in the cutest & newest Aerie skirts. Amaze for hot summer nights & breezy Spring days, skirts are here to ...",https://www.ae.com/us/en/c/aerie/dresses-skirts/skirts/cat1370001
62,skirts,"['Skirt', 'skirt', 'skirt', 'skirt']",[],Skirt the rules in a fitted bodycon skirt or maybe a cute mini. Or stay in line with a knee length midi skirt or maxi skirt for work. So many choices!,https://www.shopakira.com/clothing/bottoms/skirts
63,skirts,"['skirts', 'skirt']",[],"The ARKET skirts collection ranges from key pieces to wardrobe staples, and is made with attention to detail, whether satin skirt or denim, ...",https://www.arket.com/en/women/skirts.html
64,skirts,"['skirt', 'skirts', 'skirts', 'skirts']",[],"Discover IRO's women's skirt and shorts collection: leather skirts, short skirts, long skirts, shorts. Free shipping | Secure payments.",https://www.iroparis.com/int/c/women/clothing/shorts-skirts/
65,skirts,"['skirts', 'skirts']",[],"Discount skirts? - Yes please! Shop our selection of sale & clearance skater, button front, denim, pencil, floral skirts & more today!",https://www.torrid.com/sale/clearance/shop-by-category/bottoms/skirts/
66,skirts,['Skirts'],[],"Skirts: Fashioning Modern Femininity in the Twentieth Century [Chrisman-Campbell, Kimberly] on Amazon.com. *FREE* shipping on qualifying offers.",https://www.amazon.com/Skirts-Fashioning-Femininity-Twentieth-Century/dp/1250275792
67,skirts,"['Skirts', 'skirts', 'skirt']",[],"Shop Mini & Midi Skirts Mini skirts are at the forefront of fashion this year. Reveal a little more this season with a leather mini skirt, add some fishnet ...",https://www.meshki.us/collections/skirts
68,skirts,"['skirts', 'skirts', 'skirts', 'skirts']",[],"Shop Needle & Thread's signature tulle skirts. Discover beautiful floral midi skirts, sequin embellished maxi skirts, romantic ballerina skirts and more.",https://us.needleandthread.com/collections/skirts
69,skirts,"['Skirts', 'Skirt', 'Skirt', 'Skirt']",[],Skirts · Category · Size · Colors · Price · Harley A-Line Vegan Leather Skirt · Alba Asymmetric Vegan Leather Skirt · Briony Back Split-Hem Vegan Leather Skirt · Harley ...,https://www.moderncitizen.com/collections/skirts
70,skirts,"['Skirts', 'skirt', 'skirt', 'Skirt']",[],"Skirts ; Brown drill skirt. $1,390.00 ; Two-tone Fendi Roma Capsule knit skirt. $1,390.00 ; Skirt with silver sequin embroidery. $3,590.00 ; Light blue chiffon ...",https://www.fendi.com/us-en/woman/ready-to-wear/skirts
71,skirts,"['skirts', 'skirts', 'skirts', 'skirts']",[],"Shop mini skirts, denim skirts, midi skirts with free shipping on eligible orders and Afterpay! Find the latest wrap skirts, ...",https://www.beginningboutique.com/collections/skirts
72,skirts,['skirts'],[],"skirts, Dallas, Texas. 367 likes. ⚘⚘⚘ http://smarturl.it/GreatBigWildOak.",https://www.facebook.com/skirtstx/
73,skirts,['Skirts'],[],"Skirts ; On Sale. 09/06/2022 ; In The News. “Fashion historian Kimberly Chrisman-Campbell recounts the history of 20th century womenswear, highlighting monumental ...",https://us.macmillan.com/books/9781250275806/skirts
74,skirts,"['skirts', 'skirts']",[],Shop Women's skirts at J.Crew. Find the best skirts and see the entire selection of Women's clothing.,https://www.jcrew.com/plp/womens/categories/clothing/skirts
75,skirts,['Skirts'],[],Shop Women's Skirts at cabi. Need styling advice? cabi offers free personal styling services with your own cabi Stylist.,https://www.cabionline.com/collection/clothes-category/skirts/
76,skirts,"['Skirts', 'skirts', 'skirts']",[],"Discover exclusive Chloé Skirts & Shorts for women that include printed skirts, denim skirts, cuffed shorts, denim shorts and more.",https://www.chloe.com/us/chloe/shop-online/women/skirts-shorts
77,skirts,[],[],We are writing to inform you that our store will be closed from December 22nd-January 1st. Any orders that are placed during that time will be shipped once ...,https://www.resetbyjane.com/collections/skirts-1
78,skirts,"['skirt', 'skirt', 'skirt', 'skirts']",[],"And, for waaaay less, you can have a midi skirt, maxi skirt, or mini skirt for every occasion. Head to the office in one of our pencil skirts, available in wool ...",https://factory.jcrew.com/plp/womens/categories/clothing/skirts
79,skirts,"['Skirts', 'Skirt', 'Skirt']",[],Collection: Shorts & Skirts · Summer Thermal Shorts. maroon / XS/S Summer Thermal Shorts · Izzy Skirt. White / S · Griffin Shorts. Classic Navy / S · Ciara Skirt.,https://us.brandymelville.com/collections/shorts-skirts
80,skirts,"['skirts', 'skirt']",[],"Whether you are looking for skirts in bold solid colors, gorgeous floral prints or classic pleated looks, we have the flare skirt just for you. Plus Size Jeans ...",https://www.fashiontofigure.com/collections/plus-size-skirts
81,skirts,['skirt'],[],"Shop Princess Polly online for the hottest skirt styles that are trending right now! Fast Shipping & Easy Returns. Buy now, pay later with Afterpay.",https://us.princesspolly.com/collections/skirts
82,skirts,"['Skirt', 'Skirt', 'Skirts', 'Skirts']",[],Belle Poque Women's High Waist A-Line Pockets Skirt Skater Flared Midi Skirt ... Reg and Plus Size Maxi Skirts for Women Long Length Skirts with Pockets ...,https://www.amazon.com/Womens-Skirts-XL-Clothing/s?keywords=Women%27s+Skirts&rh=n%3A1045022%2Cp_n_size_three_browse-vebin%3A2475482011&c=ts&ts_id=1045022
83,skirts,"['Skirts', 'Skirt']",[],Women's Skirts. Filters (2). RESULTS. Price and other details may vary based on product size and color. LEEBE Women and Plus Size Maxi Skirt (Small-5X).,https://www.amazon.com/Womens-Skirts-3X-Clothing/s?keywords=Women%27s+Skirts&rh=n%3A1045022%2Cp_n_feature_fifteen_browse-bin%3A2479508011&c=ts&ts_id=1045022
84,skirts,['Skirt'],[],Price and other details may vary based on product size and color. LYANER Women's Casual Floral Print Satin Silk High Waist Zipper Mini Short Skirt.,https://www.amazon.com/Trendy-Skirts/s?k=Trendy+Skirts
85,skirts,"['skirts', 'skirts']",[],"Our gorgeous tulle skirts and flowy maxi skirts are not only perfect for engagement shoots and bridesmaids dresses, but they are so ...",https://morninglavender.com/collections/skirts
86,skirts,[],[],"Discover GCDS women's shoes collection and choose from a wide range of sneakers, boots, sandals and much more.",https://gcds.com/us-en/ready-to-wear-women-skirts-c
87,skirts,['skirts'],[],Free shipping & returns on all online orders. Discover this season's must-have women's designer skirts from Tory Burch.,https://www.toryburch.com/en-us/clothing/skirts/
88,skirts,"['Skirts', 'Skirts', 'Skirt']",[],"Skirts. Women · Ready To Wear · Skirts. null. SELECT SIZE. 38 40 42. ADD TO CART. Wrapped Mini Skirt. PRICE REDUCED FROM $1,995.00 TO -50% $997.50.",https://www.dsquared2.com/us/women/ready-to-wear/skirts
1,skirts,"['skirts', 'skirts']",[],"Find a selection of cute women's skirts on sale when you shop LOFT. Explore sale skirts in a wide variety of styles, colors, patterns and lengths you'll ...",https://www.loft.com/sale-skirts/catl000056
2,skirts,['skirts'],[],Explore our collection of sexy women's skirts at New York & Company. Shop all the latest styles for every silhouette.,https://www.nyandcompany.com/skirts/N-102618/
3,skirts,"['skirts', 'skirts']",[],"Shop a wide selection of Women's skirts: mini, maxi, pencil, high waisted, denim skirts & more at Saks OFF 5TH. Up to 70% OFF on designer brands with fast ...",https://www.saksoff5th.com/c/women/apparel/skirts
4,skirts,['Skirts'],[],"Shop Skirts, designer fashion and home decor by LoveShackFancy at the official site of the designer, and get free shipping on all orders over $100.",https://www.loveshackfancy.com/collections/skirts
5,skirts,"['skirt', 'skirts', 'skirts', 'skirts']",[],"Discover IRO's women's skirt and shorts collection: leather skirts, short skirts, long skirts, shorts. Free shipping | Secure payments.",https://www.iroparis.com/int/c/women/clothing/shorts-skirts/
6,skirts,['skirt'],[],"If you're missing out on any Hot Topic minis, midis, and more, then the answer is obvious—you need a little skirt upgrade.",https://www.hottopic.com/girls/bottoms/skirts/
7,skirts,"['Skirts', 'skirts']",[],"Skirts for women designed by Valentino Garavani. Shop the selection of designer pencil, maxi, pleated skirts available online at the official online ...",https://www.valentino.com/en-us/women/ready-to-wear/skirts
8,skirts,"['skirts', 'skirts', 'skirts', 'skirts']",[],"Shop an array of stylish women's skirts at Gap including denim skirts, midi skirts, and more. Our women's skirts feature classic and modern details you'll ...",https://www.gap.com/browse/category.do?cid=1082574
9,skirts,"['skirts', 'skirts']",[],"Latest trends in women's skirts. New models every week: long, short, tube, leather and denim skirts. FREE DELIVERY FROM US$49 - RETURNS EXTENDED TO 60 DAYS.",https://www.mangooutlet.com/us/women/skirts_c62156754
10,skirts,['Skirts'],[],"Women's Skirts at up to 90% off retail price! Discover over 25000 brands of hugely discounted clothes, handbags, shoes and accessories at thredUP.",https://www.thredup.com/women/skirts
11,skirts,['skirt'],[],"Find the perfect skirt to match that top! Cute, Denim, Long, Asymmetrical, Gold, Floral or Flared and you're set! 50% Off 1st Order!",https://www.tobi.com/bottoms/skirts
12,skirts,"['skirts', 'skirts']",[],Shop women's designer shorts and skirts from Michael Kors to find a wide variety of styles and colors. Explore our selection of shorts and skirts for women ...,https://www.michaelkors.com/women/clothing/skirts-shorts/_/N-28en
13,skirts,['skirts'],[],Women's skirts made out of top quality material. A perfect addition to your wardrobe which can be styled for any occasion and time of the year.,https://www.massimodutti.com/us/women/skirts-n1457?celement=1957089
14,skirts,"['skirts', 'skirts', 'skirts']",[],"Talbots has a great selection of women's skirts! Find pencil, maxi, a-line, denim skirts & more. Shop our entire collection of women's skirts today.",https://www.talbots.com/clothing/skirts
15,skirts,['skirts'],[],"Shop the latest women's skirts collection at Moda Operandi, featuring luxury fashion designers such as Miu Miu, Johanna Ortiz, Prada, Oscar de la Renta and ...",https://www.modaoperandi.com/women/products/clothing/skirts
16,skirts,"['skirts', 'skirts']",[],Shop women's skirts & shorts online now. Discover our on-trend 2022 collection of skirts & shorts at ALLSAINTS US today. Free shipping.,https://www.allsaints.com/us/women/skirts-and-shorts
17,skirts,"['skirt', 'skirt', 'skirt', 'skirt', 'skirt', 'skirt', 'skirt']",[],Filter and sort · shiny leather skirt · medium washed denim skirt · leather skirt · shiny leather skirt · intrecciato leather skirt · fluid satin skirt · nylon skirt.,https://www.bottegaveneta.com/en-us/shop-women/clothing/skirts
18,skirts,"['Skirts', 'Skirts']",[],Shop Chadwicks Skirts. Affordable classic styles in a wide range of colors and sizes. Shop Skirts today!,"https://www.chadwicks.com/ShopCategory.aspx?ID=509,5546"
19,skirts,"['skirts', 'skirts']",[],Create an amazing new look this season with skirts from HSN. Browse this large collection and discover fashionable women's skirts from top brands.,https://www.hsn.com/shop/skirts/fa0115
20,skirts,"['skirt', 'skirt']",[],Add a little sass with a flirty skirt from Aeropostale. Discover your new favorite casual skirt with lengths from mini to midi and in various prints!,https://www.aeropostale.com/women-teen-girls/bottoms/skirts/
21,skirts,['Skirt'],[],Price and other details may vary based on product size and color. Lock and Love Women's Solid Ombre Lightweight Flare Midi Pull On Closure Skirt ...,https://www.amazon.com/Womens-Skirts-Beige-Clothing/s?keywords=Women%27s+Skirts&rh=n%3A1045022%2Cp_n_size_browse-vebin%3A2343348011&c=ts&ts_id=1045022
22,skirts,['Skirts'],[],Women's Skirts. Filters (2). RESULTS. Price and other details may vary based on product size and color. MANGOPOP Women's Basic Faux Suede High Waist A-line ...,https://www.amazon.com/Womens-Skirts-Browns-Clothing/s?keywords=Women%27s+Skirts&rh=n%3A1045022%2Cp_n_size_browse-vebin%3A2343351011&c=ts&ts_id=1045022
23,skirts,"['skirts', 'skirts']",[],"Shop Ann Taylor for the most stylish skirts for work in irresistible prints, colors and styles. Explore our work skirts for the office and beyond today!",https://www.anntaylor.com/work-skirts/cat2030039
24,skirts,"['Skirts', 'skirt']",[],"Women, Skirts. Putting a youthful spin on timeless silhouettes, the KARL LAGERFELD skirt offering includes maxi, midi and mini silhouettes. Distinctive designs ...",https://www.karl.com/us-en/women/clothing/skirts/
25,skirts,['Skirts'],[],Check out Skirts for women. Shop stylish and comfortable clothes from UNIQLO US.,https://www.uniqlo.com/us/en/women/dresses-and-skirts/skirts
26,skirts,"['skirt', 'skirt', 'skirt']",[],black amande mid-length skirt. $190.00 ... raspberry pink cheesecloth Tango broomstick skirt ... Amande knee black jersey skirt with white stitching_1.,https://www.agnesb.us/women/ready-to-wear/skirts-shorts/
27,skirts,['Skirts'],[],"Shop Skirts at up to 70% off! Get the lowest price on your favorite brands at Poshmark. Poshmark makes shopping fun, affordable & easy!",https://poshmark.com/category/Women-Skirts
28,skirts,['skirts'],[],You can find the perfect dress to turn heads and drop jaws here. The boys will be staring and the girls will be envious of your cute skirts!,https://www.downeastbasics.com/collections/skirts
29,skirts,"['skirts', 'skirts', 'skirts']",[],"Shop women's mini skirts, pencil skirts, maxi skirts and more available in denim, soft fabrics, stretch, leather & more. Free shipping & in-store returns.",https://www.guess.com/us/en/women/apparel/bottoms/skirts
30,skirts,"['skirts', 'skirts']",[],"Make a statement in stylish skirts for women from Lucky Brand. Check out a large collection of fresh chic skirts in many different colors, cuts and styles.",https://www.luckybrand.com/women/clothing/skirts
31,skirts,['Skirt'],[],RESULTS. Price and other details may vary based on product size and color. Hybrid & Company Women Versatile Fold Over Waist Maxi Skirt/Convertible Dress.,https://www.amazon.com/Womens-Skirts-Ivory-Clothing/s?keywords=Women%27s+Skirts&rh=n%3A1045022%2Cp_n_size_browse-vebin%3A2343356011&c=ts&ts_id=1045022
32,skirts,['skirts'],[],Shop for womens night out and special occasion skirts on Amazon.com. Free shipping and free returns on eligible items.,https://www.amazon.com/Womens-Night-Out-Skirts/b?ie=UTF8&node=2348590011
33,skirts,"['Skirts', 'Skirt', 'Skirt', 'Skirt', 'Skirt', 'Skirts']",[],"Buy Black Maxi Skirts for Women High Waisted Maxi Skirt Ankle Length Black Skirt Flowy Maxi Skirt Long Black Skirt (Size Small, Black) and other Skirts at ...",https://www.amazon.com/Skirts-Length-Pockets-SwimCoverup-Casual/dp/B07HKM7B57
34,skirts,"['Skirt', 'Skirt', 'Skirts']",[],Women's Elastic Waist Stretch Bodycon Midi Knee Length Pencil Skirt for Office ... Women's Elegant High Waist Skirt Tie Front Pleated Maxi Skirts.,https://www.amazon.com/Womens-Skirts-Purples-Clothing/s?keywords=Women%27s+Skirts&rh=n%3A1045022%2Cp_n_size_browse-vebin%3A2343360011&c=ts&ts_id=1045022
35,skirts,['Skirt'],[],Price and other details may vary based on product size and color. MANGOPOP Women's Basic Faux Suede High Waist A-line Mini Pencil Bodycon Skirt.,https://www.amazon.com/Womens-Fall-Skirts/s?k=Women%27s+Fall+Skirts
36,skirts,"['skirt', 'skirt']",[],"Shop our skirt collection and fill your closet with the latest skirt trends for every season. Browse our mini's, maxi's & more today - available in every ...",https://www.fashionnova.com/collections/skirts
37,skirts,['skirts'],[],Discover our range of women's skirts online. You will always find the latest trends and styles at H&M. Shop online or visit your local store.,https://www2.hm.com/en_us/divided/products/skirts.html
38,skirts,"['skirt', 'skirts']",[],"A high waisted skirt looks great on anyone and can be dressed up or down. From pleated to pencil, Express has all the mini, midi and maxi skirts you need this ...",https://www.express.com/womens-clothing/bottoms/skirts/cat2011
