position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
20,"Skirts & Shorts: mini, midi or maxi | Women's Fashion | Sézane",Skirts,['skirts'],[],"Discover our short and midi skirts and our denim, cotton or leather shorts designed in Paris for all women. Free returns and shipping for orders over $200.",https://www.sezane.com/us/collection/skirts-shorts
21,Fashion Skirts for Women | Cute Skirts - VENUS,Skirts,"['skirts', 'skirts']",[],"Shop cute, sexy and elegant skirts for women at VENUS. Mini, maxi and midi skirts.",https://www.venus.com/products.aspx?BRANCH=7~71~
22,"Women's Designer Skirts | Denim, Circle, Leather, Maxi, Mini",Skirts,['Skirts'],[],"Shop for Designer Skirts for Women at REVOLVE CLOTHING. Styles include Denim, Circle, Leather, Maxi, Midi, Mini, Pencil and more from top fashion brands!",https://www.revolve.com/skirts/br/8b6a66/
23,Amazon Best Sellers: Best Women's Skirts,Skirts,['Skirts'],[],"Discover the best Women's Skirts in Best Sellers. Find the top 100 most popular items in Amazon Clothing, Shoes & Jewelry Best Sellers.",https://www.amazon.com/Best-Sellers-Women's-Skirts/zgbs/fashion/1045022
24,Designer Skirts - FARFETCH,Skirts,['skirts'],[],"Pleats, ruffles, asymmetric hemlines — our range of designer skirts has it all. Shop Dolce & Gabbana, Jacquemus & more on FARFETCH with ✈ express shipping.",https://www.farfetch.com/shopping/women/skirts-1/items.aspx
25,Skirt - Wikipedia,Skirts,"['Skirt', 'skirt']",[],"For other uses, see Skirt (disambiguation). A skirt is the lower part of a dress or a separate outer garment that covers a person from the waist downwards.",https://en.wikipedia.org/wiki/Skirt
26,Skirts - Casual & Business Casual Skirts - J. Jill,Skirts,"['skirt', 'skirts', 'skirts']",[],We have a skirt for every day and a fit for everybody. Pencil skirts add refinement for day-to-night dressing. Wrap skirts have a timeless ...,https://www.jjill.com/shop/womens-clothing/skirts
27,"Women's Skirts: Jean, Pleated, Plaid, Mini & More | rue21",Skirts,"['skirts', 'skirts', 'skirt']",[],"Shop women's skirts from rue21. From trendy plaid pleated skirts to classic jean mini styles, we've got the perfect skirt for every aesthetic and wallet.",https://www.rue21.com/store/girls/bottoms/skirts/_/N-a4w
28,Skirts & Maxi Skirts On Sale | Anthropologie,Skirts,"['skirts', 'skirts', 'skirts', 'skirts']",[],"Discover sale skirts at Anthropologie, including pencil skirts, maxi skirts, circle skirts & more.",https://www.anthropologie.com/sale-skirts
29,Women's Mini & Maxi Skirts | Princess Polly USA,Skirts,['skirt'],[],"Shop Princess Polly online for the hottest skirt styles that are trending right now! Fast Shipping & Easy Returns. Buy now, pay later with Afterpay.",https://us.princesspolly.com/collections/skirts
30,Women's Skirts - Etsy,Skirts,['skirts'],[],"Check out our skirts selection for the very best in unique or custom, handmade pieces from our shops.",https://www.etsy.com/c/clothing/womens-clothing/skirts
31,Vintage-Inspired Skirts for Any Occasion - ModCloth,Skirts,['skirts'],[],"ModCloth has the cutest vintage-inspired skirts you'll ever see in prints, patterns, and colors you won't find anywhere else! Get inspired at ModCloth with ...",https://modcloth.com/collections/skirts
32,Great Big Wild Oak | skirts,Skirts,['skirts'],[],"Great Big Wild Oak by skirts, released 30 July 2021 1. Back Out 2. Always 3. Easy 4. Dayspell 5. Remember 6. Swim 7. True 8. Oak 9. Sapling 10. Annie.",https://skirts.bandcamp.com/album/great-big-wild-oak
33,Women's Designer Skirts | Saks Fifth Avenue,Skirts,['skirts'],[],"Shop designer skirts at Saks Fifth Avenue. Plus, get free shipping and returns on every order.",https://www.saksfifthavenue.com/c/women-s-apparel/skirts
34,Women's Skirts | Online Sale | ZARA United States,Skirts,"['Skirts', 'skirt']",[],"Skirts for Women. This ZARA skirt edit was created to provide women's wardrobes with a garment that continues to prove its relevance season after season, ...",https://www.zara.com/us/en/woman-skirts-l1299.html
35,"Skirts for Women | Mini, Midi & Knee Length Skirts | Boden US",Skirts,"['skirts', 'skirts']",[],"Discover our range of skirts for women at Boden, from smart midi skirts to stylish partywear. Browse high-quality British fashion in bold colors, styles, ...",https://www.bodenusa.com/en-us/womens-skirts
36,Skirts for Women | Shop Cute Skirts | PrettyLittleThing USA,Skirts,"['skirts', 'skirts']",[],"Ready to hit refresh on your skirts for the new season? Get season ready and browse our edit of summer skirts of all lengths, cuts, and styles at PLT USA.",https://www.prettylittlething.us/clothing/skirts.html
37,Shop Women's Skirts - White House Black Market,Skirts,"['skirts', 'skirts', 'skirt']",[],"What types of skirts does WHBM sell? From sharply tailored pencil skirts to full-bodied floral designs, our skirt selection covers every occasion and every ...",https://www.whitehouseblackmarket.com/store/category/skirts/cat1170002/
38,Shop All Dresses & Skirts | UNIQLO US,Skirts,"['skirts', 'skirts', 'skirts']",[],"Shop all dresses & skirts from UNIQLO US online. Get comfy, stylish shirt dresses, long skirts, midi skirts & more ranging from XXS to plus sizes.",https://www.uniqlo.com/us/en/women/dresses-and-skirts
39,Women's Weekend Skirts - Amazon.com,Skirts,['skirts'],[],Shop for womens casual skirts on Amazon.com. Free shipping and free returns on eligible items.,https://www.amazon.com/Womens-Weekend-Skirts/b?ie=UTF8&node=2348588011
40,Greys / Women's Skirts / Women's Clothing - Amazon.com,Skirts,"['Skirts', 'Skirt']",[],Women's Skirts. Filters (2). RESULTS. Price and other details may vary based on product size and color. Floerns Women's Plaid High Waist Bodycon Mini Skirt.,https://www.amazon.com/Womens-Skirts-Greys-Clothing/s?keywords=Women%27s+Skirts&rh=n%3A1045022%2Cp_n_size_browse-vebin%3A2343354011&c=ts&ts_id=1045022
41,"Skirts for Women | Midi, Mini & Pleated Skirts | Aritzia US",Skirts,"['skirts', 'skirts']",[],"Check out the latest skirts from Aritzia and its exclusive brands. Shop mini, maxi, knee-length, flared, pleated and pencil skirts.",https://www.aritzia.com/us/en/clothing/skirts
42,"Women's Skirts: Plaid, Mini, Pleated & Denim Skirts for Teens",Skirts,"['skirts', 'skirt', 'skirt']",[],"Hollister girl's skirts will get you there in no time. From our high rise pleated mini skirt to a super-rad skater skirt, there is a style and fit for every ...",https://www.hollisterco.com/shop/us/womens-skirts-bottoms
43,Women's Skirts | J.Crew,Skirts,"['skirts', 'skirts']",[],Shop Women's skirts at J.Crew. Find the best skirts and see the entire selection of Women's clothing.,https://www.jcrew.com/plp/womens/categories/clothing/skirts
44,Women's Skirts | Theory,Skirts,"['Skirts', 'skirts', 'skirts', 'skirts', 'skirts', 'skirts']",[],"Shop Women's Skirts at Theory.com and explore the latest collection of mini skirts, midi skirts, wool skirts, A-line skirts, high-waisted skirts, and more.",https://www.theory.com/womens-skirts/
45,"Plus Size Skirts, Sizes 10 - 36 | Ashley Stewart",Skirts,"['Skirts', 'skirts']",[],Shop plus size Skirts at Ashley Stewart. Find quality plus size pants from casual weekend slacks and leggings to dressy pants and skirts.,https://www.ashleystewart.com/bottoms/skirts/
46,Women's Skirts | Old Navy,Skirts,"['skirts', 'skirts']",[],"Shop for stylish and affordable women's skirts at Old Navy. Enjoy fashionable skirts in styles like pencil, mini and more. Now in sizes 00-30, XS-4X.",https://oldnavy.gap.com/browse/category.do?cid=79586
47,Skirts | Women Pleated & Leather Skirts - Nasty Gal,Skirts,"['skirt', 'skirts']",[],"No need to skirt around it! You'll love love Nasty Gal's new mini, midi & maxi skirts. Dancing at the club or brunching the next day, we got you covered!",https://www.nastygal.com/womens/skirts
48,"Women's Skirts: Denim, Mini & Skorts | American Eagle",Skirts,"['Skirts', 'skirts']",[],"Shop Women's Skirts at American Eagle to find your new favorite. Browse new skorts, mini, midi, maxi, and denim skirts for women in different styles, ...",https://www.ae.com/us/en/c/women/bottoms/skirts/cat5920105
49,Skirts | Skirts For Women | Karen Millen US,Skirts,"['skirts', 'skirts']",[],"This season, think skirts. From mini to midi to maxi, you'll discover all the new-season skirts at Karen Millen US.",https://www.karenmillen.com/us/womens/skirts
50,Skirts - PacSun,Skirts,"['skirts', 'skirts', 'skirts', 'skirts']",[],"Looking for all the latest styles of skirts for women in a variety of styles including denim skirts, miniskirts, maxi skirts, and midi skirts?",https://www.pacsun.com/womens/skirts/
51,"Mini, Midi & Maxi Skirts | Women - Forever 21",Skirts,"['skirt', 'skirts']",[],"Find the perfect skirt to add to your wardrobe at Forever 21. Browse our collection of mini, midi and maxi skirts in the latest prints, materials & styles.",https://www.forever21.com/us/shop/catalog/category/f21/bottoms_skirt
52,Women's Skirts New Collection 2022 | Benetton,Skirts,"['Skirts', 'Skirts', 'skirts']",[],"Women · Skirts. Skirts. Short, midi or long, pleated, wrap or pencil, with frills, creases or applique. Check out our women's skirts, in denim, ...",https://us.benetton.com/skirts/
53,Skirts for Women | boohoo USA,Skirts,"['skirt', 'skirts']",[],"Time for a skirt upgrade? At boohoo USA, we're here for it with our skirts for women. Whatever your vibe, we've got the perfect ones for you.",https://us.boohoo.com/womens/skirts
54,Skirts - Shopbop,Skirts,['Skirts'],[],Skirts at Shopbop. Discover the latest arrivals from our top brands (your closet will thank you).,https://www.shopbop.com/clothing-skirts/br/v=1/13302.htm
55,"Mini, Maxi, + Boho Skirts - Free People",Skirts,"['skirts', 'skirts']",[],"Shop our unique ocllection of Free People skirts in mini, midi + maxi styles. From flowy chiffon to leather mini skirts, we have endless options.",https://www.freepeople.com/skirts/
56,"Girls Skirts': Plaid, Pleated, Mini & Cute Skirts | Hot Topic",Skirts,['skirt'],[],"If you're missing out on any Hot Topic minis, midis, and more, then the answer is obvious—you need a little skirt upgrade.",https://www.hottopic.com/girls/bottoms/skirts/
57,Reg and Plus Size Maxi Skirts for Women Long Length ...,Skirts,"['Skirts', 'Skirt', 'Skirt', 'Skirt', 'Skirt', 'Skirts']",[],"Buy Black Maxi Skirts for Women High Waisted Maxi Skirt Ankle Length Black Skirt Flowy Maxi Skirt Long Black Skirt (Size Small, Black) and other Skirts at ...",https://www.amazon.com/Skirts-Length-Pockets-SwimCoverup-Casual/dp/B07HKM7B57
58,Cute Women's Skirts - Tillys,Skirts,"['skirts', 'skirt']",[],Shop for women's skirts at Tillys and see the variety of lengths and patterns. There's a skirt out there for every occasion. Shop today!,https://www.tillys.com/women/clothing/skirts/
59,Women's Skirts Collection | Maison Margiela,Skirts,['skirts'],[],Discover the complete skirts collection for women. Shop now at the official Maison Margiela online Boutique.,https://www.maisonmargiela.com/en-us/maison-margiela/women/ready-to-wear/skirts/
60,"Designer Skirts: Maxi, Midi, Mini, and Ballet Skirts - Tory Burch",Skirts,['skirts'],[],Free shipping & returns on all online orders. Discover this season's must-have women's designer skirts from Tory Burch.,https://www.toryburch.com/en-us/clothing/skirts/
61,Women's Skirts - & Other Stories,Skirts,"['skirt', 'skirts']",[],"From a high waisted wrap skirt to flowy maxi skirts, we have what you need to be chic and on trend. Pair with some flats. View all clothing.",https://www.stories.com/en_usd/clothing/skirts.html
62,"Plus Size Skirts: Denim, Pencil, Skater & More | Torrid",Skirts,"['skirts', 'skirts', 'skirts']",[],"Shop plus size skirts, denim skirts, pencil skirts & more at Torrid. Find gorgeous styles & colors including black, red, plaid, floral, lace, & tulle.",https://www.torrid.com/clothing/bottoms/skirts/
63,Women's Skirts - COS,Skirts,"['skirts', 'skirts', 'skirts']",[],"Modern silhouettes and classic shapes in silk, wool and cotton; shop mid-length skirts or short skirts from our collection of women's skirts at COS.",https://www.cos.com/en_usd/women/skirts.html
64,Women's Skirts | Garnet Hill,Skirts,['skirts'],[],"Browse Garnet Hill for pencil, midi, and maxi skirts for women, in versatile prints and solid colors ideal for effortless, everyday fashion.",https://www.garnethill.com/womens-fashion/skirts/
65,Best Women's Novelty Skirts - Amazon.com,Skirts,['Skirts'],[],"Discover the best Women's Novelty Skirts in Best Sellers. Find the top 100 most popular items in Amazon Clothing, Shoes & Jewelry Best Sellers.",https://www.amazon.com/Best-Sellers-Women's-Novelty-Skirts/zgbs/fashion/9056935011
66,Women's Skirts | J.Crew Factory,Skirts,"['skirt', 'skirt', 'skirt', 'skirts']",[],"And, for waaaay less, you can have a midi skirt, maxi skirt, or mini skirt for every occasion. Head to the office in one of our pencil skirts, available in wool ...",https://factory.jcrew.com/plp/womens/categories/clothing/skirts
67,"Shop Skirts Online | Mini, Midi & Maxi Skirts | YesStyle",Skirts,['Skirts'],[],Discover fashion and beauty online with YesStyle! Shop for Skirts - FREE Worldwide Shipping available!,https://www.yesstyle.com/en/women-skirts/list.html/bcc.14093_bpt.46
68,Women's Skirts | Marks & Spencer US,Skirts,"['Skirts', 'Skirts']",[],"Shop Skirts at Marks & Spencer. For versatile Skirts with classic styling and contemporary elegance, visit Marks & Spencer United States.",https://www.marksandspencer.com/us/l/women/skirts/
69,Women's Sale Skirts - Talbots,Skirts,"['skirts', 'skirts']",[],"Find a great selection of women's skirts on sale at Talbots! Shop active, pencil, a-line skirts & more. Check out our sale to save on your favorite ...",https://www.talbots.com/sale/skirts
70,Women's Skirts - Lululemon,Skirts,['skirts'],[],"These versatile skirts were made to run, jump and stretch—go ahead and bust a move. As always, shipping is free.",https://shop.lululemon.com/c/skirts-and-dresses-skirts/_/N-8sb
71,"Skirts | Maxi, Mini & Button Skirts | Garage US",Skirts,['skirt'],[],"Show some leg, find your perfect skirt from tons of styles of mini, midi, pleated, satin, ruffled and more.",https://www.garageclothing.com/us/g/clothing/bottoms/skirts/
72,"Sizes 0-36W Custom Dresses, Women's Tops & Skirts - eShakti",Skirts,['skirts'],[],"Buy custom and ready to wear women's dresses online at eShakti.com, the #1 store in the US for women's clothing. Find pants, skirts and tops for ...",https://www.eshakti.com/shop/skirts
73,Designer Skirts - Net-a-Porter,Skirts,"['skirts', 'skirt']",[],The designer skirts in our collection are versatile enough to create multiple looks. Explore the range today to find the perfect skirt for you.,https://www.net-a-porter.com/en-us/shop/clothing/skirts
74,Popular Brands - Women's Skirts - Amazon.com,Skirts,['Skirt'],[],RESULTS. Price and other details may vary based on product size and color. Amazon Essentials Women's Pull-On Knit Midi Skirt (Available in Plus Size).,https://www.amazon.com/Womens-Skirts-Popular-Brands-Clothing/s?keywords=Women%27s+Skirts&rh=n%3A1045022%2Cp_n_feature_eighteen_browse-bin%3A14630392011&c=ts&ts_id=1045022
75,Skirts & Shorts - FARM Rio,Skirts,"['skirts', 'skirts']",[],"Meet FARM Rio skirts & shorts! Brazil-inspired prints in shapes that fit you well: shorts, wrap skirts, maxi, midi, and mini lengths, and more in colorful ...",https://www.farmrio.com/collections/skirts-shorts
76,Skirts | Ready to Wear for Woman | FENDI USA,Skirts,"['Skirts', 'Skirt', 'skirt']",[],"Skirts - discover our collection on Fendi.com. Shop online now! ... Skirt. Lunar New Year Capsule two-tone knit skirt. $1,390.00. View more colours.",https://www.fendi.com/us-en/woman/ready-to-wear/skirts
77,Skirts | Nuuly Rent,Skirts,['skirts'],[],"View all skirts at Nuuly. Browse from brands you love, up-and-coming designers and one-of-a-kind vintage. Rent any 6 for $88/month. Free shipping + returns.",https://www.nuuly.com/rent/browse/skirts
78,Tibi Skirts | Tibi Official Site,Skirts,"['skirts', 'skirts', 'skirts', 'skirts']",[],"Discover Tibi's full collection of skirts, including mini skirts, midi skirts and knit skirts. Enjoy free ground shipping on all US orders.",https://tibi.com/collections/skirts
79,Pleated & A Line Skirts | Ted Baker US,Skirts,"['skirt', 'skirts', 'skirts', 'skirts', 'skirts', 'skirts']",[],"Introducing Ted Baker's skirt styles, from workwear skirts to evening skirts. Browse through suit skirts, printed pencil skirts, midi skirts and more.",https://www.tedbaker.com/us/c/womens/clothing/skirts/395
80,Shop Carefully Crafted Skirts from Select Materials - ARKET,Skirts,"['skirts', 'skirt']",[],"The ARKET skirts collection ranges from key pieces to wardrobe staples, and is made with attention to detail, whether satin skirt or denim, ...",https://www.arket.com/en/women/skirts.html
81,Women's Skirts | The Skirt for you - REISS USA,Skirts,"['skirts', 'skirt']",[],Our range of women's skirts suit all styles and occasions. Explore our collection and find the perfect skirt for your wardrobe here.,https://www.reiss.com/us/en/shop/gender-women-category-skirts-0
82,"Trendy Skirts: Maxi, A Line, Button Down & More | maurices",Skirts,"['skirts', 'skirts']",[],Shop trendy skirts only on maurices.com! We have all the skirts styles you need in all shapes and sizes for the most flattering fit.,https://www.maurices.com/p/clothing/bottoms/skirts/N-10765
83,Skirts - Evereve,Skirts,"['skirts', 'skirts', 'skirts']",[],"Shop Evereve's collection of skirts including denim skirts, maxi skirts and more. Search by Brand, length, style and price.",https://evereve.com/clothing/skirts
84,Chloé Skirts & Shorts online | Chloé US official site,Skirts,"['Skirts', 'skirts', 'skirts']",[],"Discover exclusive Chloé Skirts & Shorts for women that include printed skirts, denim skirts, cuffed shorts, denim shorts and more.",https://www.chloe.com/us/chloe/shop-online/women/skirts-shorts
85,Women's Skirts | Saks OFF 5TH,Skirts,"['skirts', 'skirts']",[],"Shop a wide selection of Women's skirts: mini, maxi, pencil, high waisted, denim skirts & more at Saks OFF 5TH. Up to 70% OFF on designer brands with fast ...",https://www.saksoff5th.com/c/women/apparel/skirts
86,Women's elegant and casual skirts | Brunello Cucinelli,Skirts,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'skirts']",[],"Skirts. Tulle and pleated Maxi Skirts, versatile Midi Skirts, lively Mini Skirts and classic Tube skirts in leather.",https://shop.brunellocucinelli.com/en-us/women/ready-to-wear/skirts/
87,Athletic Skirts & Skorts - Fabletics,Skirts,['skirts'],[],"Shop women's athletic skirts & skorts at Fabletics and find unmatched style, quality and performance at an affordable price.",https://www.fabletics.com/womens/bottoms/skirts
88,Women's Skirts | New York & Company,Skirts,['skirts'],[],Explore our collection of sexy women's skirts at New York & Company. Shop all the latest styles for every silhouette.,https://www.nyandcompany.com/skirts/N-102618/
89,Valentino Women's Designer Skirts Collection,Skirts,"['Skirts', 'skirts']",[],"Skirts for women designed by Valentino Garavani. Shop the selection of designer pencil, maxi, pleated skirts available online at the official online ...",https://www.valentino.com/en-us/women/ready-to-wear/skirts
90,Women's Skirts | Gap,Skirts,"['skirts', 'skirts', 'skirts', 'skirts']",[],"Shop an array of stylish women's skirts at Gap including denim skirts, midi skirts, and more. Our women's skirts feature classic and modern details you'll ...",https://www.gap.com/browse/category.do?cid=1082574
1,"SALE | Skirts | Maxi, Denim & Pencil Skirts | H&M US",Skirts,"['SKIRTS', 'skirt', 'skirt']",[],SKIRTS ON SALE. Find your new favorite skirt on sale in our women's skirt selection. From cute A-line styles with decorative zippers to ...,https://www2.hm.com/en_us/sale/women/skirts.html
2,New & Trendy Dresses & Skirts - LOFT,Skirts,"['skirt', 'skirts', 'skirts']",[],Shop LOFT's new dress and skirt arrivals to find trendy skirts and dresses you'll absolutely adore. Explore our wide selection of new dresses and skirts ...,https://www.loft.com/new-in-dresses-skirts/cat4460022
3,Women's Skirts | Clearance | Abercrombie & Fitch,Skirts,"['skirts', 'skirts']",[],Grab your favorites in women's skirts before they're gone. Check out our latest skirts on sale at Abercrombie & Fitch.,https://www.abercrombie.com/shop/us/womens-clearance-skirts-bottoms
4,Sale Skirts – Tibi Official,Skirts,"['Skirts', 'Skirts', 'Skirt', 'Skirt', 'Skirt', 'Skirt']",[],Sale Skirts · Sale Skirts · Boiled Wool Mini Skirt · Feather Weight Pleated Pull On Skirt · Superfine Wool Midi Trouser Skirt · Tropical Wool Wrap Trouser Skirt.,https://tibi.com/collections/sale-skirts
5,Sale Skirts | Floral & Denim Skirts On Sale - ASOS,Skirts,"['skirt', 'skirt']",[],"And thanks to ASOS Petite options for 5'3"" and under, finding a sale skirt in just the right fit is effortless - think tailored designs in our midi skirt sale, ...",https://www.asos.com/us/women/sale/skirts/cat/?cid=3149
6,"Skirts | Maxi, Mini & Button Skirts | Garage CA",Skirts,['skirt'],[],"Show some leg, find your perfect skirt from tons of styles of mini, midi, pleated, satin, ruffled and more.",https://www.garageclothing.com/ca/g/clothing/bottoms/skirts/
7,"Skirts - Fashion Skirts, Mini, Maxi & Midi Skirts for Summer",Skirts,['Skirts'],[],"Shop Skirts, designer fashion and home decor by LoveShackFancy at the official site of the designer, and get free shipping on all orders over $100.",https://www.loveshackfancy.com/collections/skirts
8,"Womens Skirts: Maxi Skirts, Midi Skirts and Minis | Billabong",Skirts,['skirts'],[],"Shop the best selection of uniquely adorable women's skirts in a multitude of styles and colors at Billabong.com. Everyday free shipping and returns, ...",https://www.billabong.com/womens-skirts/
9,Women's Skirts: New & Used On Sale Up To 90% Off | thredUP,Skirts,['Skirts'],[],"Women's Skirts at up to 90% off retail price! Discover over 25000 brands of hugely discounted clothes, handbags, shoes and accessories at thredUP.",https://www.thredup.com/women/skirts
10,Skirts - DownEast Basics,Skirts,['skirts'],[],You can find the perfect dress to turn heads and drop jaws here. The boys will be staring and the girls will be envious of your cute skirts!,https://www.downeastbasics.com/collections/skirts
11,"Women's Skirts: Cute Maxi Skirts, Pencil Skirts, Skorts and More",Skirts,"['skirt', 'skirt', 'Skirt', 'skirts']",[],"When you have a narrow bust and wide hips, bring focus to your waist with a stylish high-waist skirt or a pencil skirt. Maxi Skirt. Maxi skirts are a glamorous ...",https://www.kohls.com/catalog/womens-skirts-skorts-bottoms-clothing.jsp?CN=Gender:Womens+Product:Skirts%20%26%20Skorts+Category:Bottoms+Department:Clothing
12,Skirts - Clothing - Women | MANGO OUTLET USA,Skirts,"['skirts', 'skirts']",[],"Latest trends in women's skirts. New models every week: long, short, tube, leather and denim skirts. FREE DELIVERY FROM US$49 - RETURNS EXTENDED TO 60 DAYS.",https://www.mangooutlet.com/us/women/skirts_c62156754
13,Chadwicks Women's Skirts - Shop for Skirts Today,Skirts,"['Skirts', 'Skirts']",[],Shop Chadwicks Skirts. Affordable classic styles in a wide range of colors and sizes. Shop Skirts today!,"https://www.chadwicks.com/ShopCategory.aspx?ID=509,5546"
14,Skirts - HSN,Skirts,"['skirts', 'skirts']",[],Create an amazing new look this season with skirts from HSN. Browse this large collection and discover fashionable women's skirts from top brands.,https://www.hsn.com/shop/skirts/fa0115
15,"Cute Skirts for Women - Tight, Sexy, Fitted, Black, White | Tobi",Skirts,['skirt'],[],"Find the perfect skirt to match that top! Cute, Denim, Long, Asymmetrical, Gold, Floral or Flared and you're set! 50% Off 1st Order!",https://www.tobi.com/bottoms/skirts
16,Women's Designer Skirts - Moda Operandi,Skirts,['skirts'],[],"Shop the latest women's skirts collection at Moda Operandi, featuring luxury fashion designers such as Miu Miu, Johanna Ortiz, Prada, Oscar de la Renta and ...",https://www.modaoperandi.com/women/products/clothing/skirts
