position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
7,Philadelphia Eagles Pajamas & Underwear - Fanatics.com,women Sport Pajamas,"['Pajamas', ""Sport Women's""]",[],Philadelphia Eagles Ladies Pajamas are stocked at Fanatics. ... Philadelphia Eagles Concepts Sport Women's Centerline Knit Slounge Leggings - Charcoal/White.,https://www.fanatics.com/nfl/philadelphia-eagles/women-pajamas-and-underwear/o-3505+t-14377104+ga-24+d-6477126+z-9-347671725
8,Cheap Pajamas For Women Under 10 Dollars - Amazon.com,women Sport Pajamas,"[""Women's Pajama"", 'Womens', 'Pajamas', 'Sleepwear']",[],2 Pack: Women's Pajama Set Super-Soft Short & Long Sleeve Top With Pants · SWOMOG Womens Silk Satin Pajamas Loungewear Two-piece Sleepwear Button-Down Pj Set.,https://www.amazon.com/cheap-pajamas-women-under-10-dollars/s?k=cheap+pajamas+for+women+under+10+dollars
9,"Female Buffalo Bills Pajamas, Sweatpants & Loungewear(19)",women Sport Pajamas,"['Female', 'Pajamas', ""Women's"", 'Sport']",[],"Find it all in our Fan Shop. Official tees, jerseys, hats & more. Female Buffalo Bills Pajamas, Sweatpants & Loungewear(19). Women's Concepts Sport ...",https://www.walmart.com/browse/sports-outdoors/buffalo-bills-pajamas-sweatpants-loungewear/female/4125_1063984_1423455_3900657_5932011/Z2VuZGVyOkZlbWFsZQieie
10,"Official Ladies New York Yankees Pajamas, Sleep Shorts ...",women Sport Pajamas,"['pajamas', ""Women's"", 'Sport', 'Pajama']",[],"Rest easy with Ladies New York Yankees pajamas, sleep shorts, sleep sets, ... Women's New York Yankees Concepts Sport Navy/Gray Badge T-Shirt & Pajama Pants.",https://www.mlbshop.com/new-york-yankees/women-sleepwear-and-underwear-sleepwear/t-47226576+ga-46+d-6761000256-57714+z-9-3122649444
11,NFL Pajamas - Amazon.com,women Sport Pajamas,"['Pajamas', ""Women's"", 'Pajamas']",[],New York Giants NFL Family Holiday Pajamas - Mens - XL. Pinch to zoom-in further ... FOCO Women's NFL Team Logo Short Cozy Lounge Onesie One Piece Pajamas.,https://www.amazon.com/NFL-Pajamas/s?k=NFL+Pajamas
12,"Female New Orleans Saints Pajamas, Sweatpants ... - Walmart",women Sport Pajamas,"['Female', 'Pajamas', ""Women's"", 'Sport']",[],"Find it all in our Fan Shop. Official tees, jerseys, hats & more. Female New Orleans Saints Pajamas, Sweatpants & Loungewear(31). Women's Concepts Sport ...",https://www.walmart.com/browse/sports-outdoors/new-orleans-saints-pajamas-sweatpants-loungewear/female/4125_1063984_1423455_2977481_6601173/Z2VuZGVyOkZlbWFsZQieie
13,"Female LSU Tigers Pajamas, Sweatpants & Loungewear(43)",women Sport Pajamas,"[""Women's"", 'Sport', ""Women's""]",[],Women's Concepts Sport Gray/White LSU Tigers Tradition Lounge Pants. 3+ day shipping. Options · Women's ZooZatz LSU Tigers Marled Fuzzy Socks.,https://www.walmart.com/browse/sports-outdoors/lsu-tigers-pajamas-sweatpants-loungewear/female/4125_1063984_1064346_9163158_3035356/Z2VuZGVyOkZlbWFsZQieie
14,Womens Loungewear in Womens Pajamas & Loungewear,women Sport Pajamas,"['Womens', 'Womens Pajamas', 'Women', 'Sport']",[],Shop for Womens Loungewear in Womens Pajamas & Loungewear. ... FZM Women Casual Solid Heart-breasted Harem Pants Pocket Sport Sweatpants.,https://www.walmart.com/browse/clothing/womens-loungewear/5438_133162_5358743_7566220
15,"Concepts Sport Florida Gators Pajamas, Sweatpants ...",women Sport Pajamas,"['Sport', 'Pajamas', ""Women's"", 'Sport']",[],"Concepts Sport Florida Gators Pajamas, Sweatpants & Loungewear(28). Women's Concepts Sport Royal/White Florida Gators Tradition Lounge Pants.",https://www.walmart.com/browse/sports-outdoors/florida-gators-pajamas-sweatpants-loungewear/concepts-sport/4125_1063984_1064346_8862228_3583408/YnJhbmQ6Q29uY2VwdHMgU3BvcnQie
16,"Concepts Sport Seattle Seahawks Pajamas, Sweatpants ...",women Sport Pajamas,"['Sport', 'Pajamas', ""Women's"", 'Sport']",[],"Shop for Concepts Sport Seattle Seahawks Pajamas, Sweatpants & Loungewear in ... Women's Concepts Sport College Navy/Neon Green Seattle Seahawks Accolade ...",https://www.walmart.com/browse/sports-outdoors/seattle-seahawks-pajamas-sweatpants-loungewear/concepts-sport/4125_1063984_1423455_8134962_5481295/YnJhbmQ6Q29uY2VwdHMgU3BvcnQie
17,Pajama Sets for Women - Macy's,women Sport Pajamas,"['Pajamas', 'pajama', 'pajama', 'women']",[],Buy Pajamas at Macy's and get FREE SHIPPING! Great selection of popular pajama pants and top sets and more pajama sets for women.,https://www.macys.com/shop/womens-clothing/pajama-sets?id=55811
18,Ladies Cincinnati Bengals Pajama Pants ... - Fanatics.com,women Sport Pajamas,"['Pajamas', 'Sleepwear', ""Sport Women's"", 'Sleepwear']",[],Cincinnati Bengals Ladies Pajamas and Sleepwear are stocked at Fanatics. ... Cincinnati Bengals Concepts Sport Women's Razzle Sleepwear Top & Shorts Set - ...,https://www.fanatics.com/nfl/cincinnati-bengals/ladies-pajamas-and-underwear-sleepwear/o-3538+t-47601382+ga-02+d-7566456-1592+z-9-2097817243
19,Your Selections - Georgia Tech Apparel & Spirit Store,women Sport Pajamas,"['Pajamas', ""Women's"", 'Sport', 'Sleepwear']",[],Georgia Tech Ladies Pajamas & Underwear are available at Georgia Tech Store. ... Women's Concepts Sport White Georgia Tech Yellow Jackets Razzle Sleepwear ...,https://gatech.spirit.bncollege.com/ga-tech-yellow-jackets/women-pajamas-and-underwear/t-12272174+ga-24+d-20228925+z-96-1609052780
20,"University of Tennessee Ladies Nightwear, Tennessee Vols ...",women Sport Pajamas,"[""Women's"", 'Sport', 'Women Pajamas']",[],Women's Concepts Sport Charcoal/Tennessee Orange Tennessee Volunteers Tank Top & Pants Sleep Set. Most Popular in Women Pajamas & Underwear.,https://shop.utsports.com/tennessee-volunteers/women-pajamas-and-underwear-sleepwear/t-35130789+ga-80+d-64553481-31441+z-9-2702248342
21,flannel womens pajamas - Nordstrom,women Sport Pajamas,"['womens pajamas', ""Women's"", 'Sport']",[],Shop for flannel womens pajamas at Nordstrom.com. Free Shipping. Free Returns. ... Women's Concepts Sport Navy/Orange Chicago Bears Accolade Flannel Pants.,https://www.nordstrom.com/sr/flannel-womens-pajamas
22,Women's Yellow Sleepwear & Robes - Pajama Sets - Nordstrom,women Sport Pajamas,"[""Women's"", 'Sleepwear', ""Women's"", 'Sport']",[],Free shipping and returns on Women's Yellow Sleepwear & Robes at ... Women's Concepts Sport Maize/Navy Michigan Wolverines Tank Top & Pants Sleep Set.,https://www.nordstrom.com/browse/women/clothing/sleepwear-robes?filterByColor=yellow
23,Ladies Green Bay Packers Pajama Pants ... - Fanatics.com,women Sport Pajamas,"['Pajamas', 'Sleepwear', ""Sport Women's""]",[],Green Bay Packers Ladies Pajamas and Sleepwear are stocked at Fanatics. ... Green Bay Packers Concepts Sport Women's Muscle Tank Top & Pants Sleep Set ...,https://www.fanatics.com/nfl/green-bay-packers/ladies-pajamas-and-underwear-sleepwear/o-2494+t-70048065+ga-91+d-3100785-7839+z-9-1065617909
24,"US Women's Soccer Pajamas, USWNT Underwear",women Sport Pajamas,"[""Women's"", 'pajamas', 'sports']",[],"Take your fandom to the next level with US Women's Soccer pajamas and underwear by shopping at Fanatics, the ultimate sports shop.",https://www.fanatics.com/soccer/uswnt/pajamas-and-underwear/o-1490+t-65908368+d-64771269+z-9-2265190896?_ref=p-TLP:m-SIDE_NAV
25,Ladies New York Yankees Pajama Pants ... - Fanatics.com,women Sport Pajamas,"['Pajamas', 'Sleepwear', ""Sport Women's"", 'Pajama']",[],New York Yankees Ladies Pajamas and Sleepwear are stocked at Fanatics. ... New York Yankees Concepts Sport Women's Badge T-Shirt & Pajama Pants Sleep Set -.,https://www.fanatics.com/mlb/new-york-yankees/ladies-pajamas-and-underwear-sleepwear/o-7832+t-70008776+ga-80+d-194486-5118+z-8-2424379382
26,Bowling Pajamas - Amazon.com,women Sport Pajamas,"['Women', 'Pajama', 'Pajama', 'Sport']",[],Christmas Gifts For Women Men Kids Bowling Pajama. Bowling Santa Hat Christmas Pajama Cool Sport X-Mas Bowler T-Shirt. $19.90$19.90.,https://www.amazon.com/bowling-pajamas/s?k=bowling+pajamas
27,Chicago Bears Pajamas - Amazon.com,women Sport Pajamas,"['Pjs', ""Sport Women's""]",[],FOCO NFL Mens Wordmark Family Matching Collection Set Holiday Pjs ... Concepts Sport Women's NFL Meter Knit Long Sleeve Raglan Top & Shorts Sleep Set.,https://www.amazon.com/Chicago-Bears-Pajamas/s?k=Chicago+Bears+Pajamas
28,Baltimore Ravens Womens Pajamas | Kohl's,women Sport Pajamas,"[""Women's Pajamas"", ""Women's"", 'Sport']",[],Find great deals on Baltimore Ravens Women's Pajamas at Kohl's today! ... Women's Concepts Sport White/Charcoal Baltimore Ravens Sonata T-Shirt & Leggings ...,https://www.kohls.com/catalog/womens-baltimore-ravens-sleepwear-clothing.jsp?CN=Gender:Womens+SportsTeam:Baltimore%20Ravens+Category:Sleepwear+Department:Clothing
29,"Concepts Sport New York Yankees Pajamas, Sweatpants ...",women Sport Pajamas,"['Sport', 'Pajamas', ""Women's"", 'Sport']",[],"Shop for Concepts Sport New York Yankees Pajamas, Sweatpants & Loungewear in ... Women's Concepts Sport Navy New York Yankees Mainstream Knit Jogger Pants.",https://www.walmart.com/browse/sports-outdoors/new-york-yankees-pajamas-sweatpants-loungewear/concepts-sport/4125_1063984_1064344_4910567_4987761/YnJhbmQ6Q29uY2VwdHMgU3BvcnQie
30,Women - Pajamas & Underwear - LSU Shop,women Sport Pajamas,"['pajamas', ""Women's"", 'Sport']",[],"Browse our selection of LSU Tigers boxers, holiday pajamas, slippers, ... Women's Concepts Sport Heathered Gray/Charcoal LSU Tigers Anchor Tank Top & Shorts ...",https://www.lsushop.net/lsu-tigers/women-pajamas-and-underwear/t-45645548+ga-79+d-42666758+z-8-1233243411
31,"Concepts Sport Indiana Hoosiers Pajamas, Sweatpants ...",women Sport Pajamas,"['Sport', 'Pajamas', ""Women's"", 'Sport']",[],"Shop for Concepts Sport Indiana Hoosiers Pajamas, Sweatpants & Loungewear in ... Women's Concepts Sport Gray/White Indiana Hoosiers Tradition Lounge Pants.",https://www.walmart.com/browse/sports-outdoors/indiana-hoosiers-pajamas-sweatpants-loungewear/concepts-sport/4125_1063984_1064346_4155566_1446855/YnJhbmQ6Q29uY2VwdHMgU3BvcnQie
32,Skull Pajamas Womens - Walmart,women Sport Pajamas,"[""Women's"", 'Sports Pajamas', 'Sports', 'Pajamas']",[],Dillar Women's V Neck Printed Adults Casual Sports Pajamas Skull Short Jumpsuit Printed Housewear Leisure Sports Sling V Neck Pajamas Jumpsuit Siamese ...,https://www.walmart.com/c/kp/skull-pajamas-womens
33,Tommy Hilfiger - Womens Pajamas & Loungewear,women Sport Pajamas,"['Pajama', 'SPORT Womens']",[],"Tommy Hilfiger Girls 2-Pc. Plaid Pajama Set, Various Styles: XS/ Scarlet Sage. 3+ day shipping. TOMMY HILFIGER SPORT Womens Pink Boyfriend Pants Plus 1X.",https://www.walmart.com/browse/clothing/womens-pajamas-loungewear/tommy-hilfiger/5438_133162_5358743/YnJhbmQ6VG9tbXkgSGlsZmlnZXIie
34,Retro Stars Baseball Decadent Sport Pajamas Set for Women ...,women Sport Pajamas,"['Sport Pajamas', 'Women', 'Sleepwear', 'Nightwear']",[],Buy ALAZA Retro Stars Baseball Decadent Sport Pajamas Set for Women 2 Piece Long Sleeve Sleepwear Soft Casual Nightwear Lounge Sets Small Red and other Sets ...,https://www.amazon.com/Baseball-Decadent-Pajamas-Sleeve-Sleepwear/dp/B0BLMVKTKV
35,"US Women's Soccer Pajama Pants, USWNT Sleepwear ...",women Sport Pajamas,"[""Women's"", 'sports']",[],Display your spirit with officially licensed US Women's Soccer Sleep Sets and Nightgowns in a variety of styles from the ultimate sports store.,https://www.fanatics.com/soccer/uswnt/pajamas-and-underwear-sleepwear/o-4701+t-21566135+d-86665636-2156+z-9-2374871624
36,Sports Fan Pajamas for sale - eBay,women Sport Pajamas,"['Sports', 'Pajamas', ""Women's Sleepwear""]",[],Get the best deals on Sports Fan Pajamas when you shop the largest online selection at ... NFL Team Apparel Steelers Women's Sleepwear NWT Size Medium.,https://www.ebay.com/b/Sports-Fan-Pajamas/24409/bn_16865894
37,"Pittsburgh Steelers Ladies Nightwear, Steelers Sleepwear ...",women Sport Pajamas,"[""Women's"", 'Sport', 'Women Sleepwear']",[],Women's Concepts Sport Black/Gold Pittsburgh Steelers Plus Size Meter Tank Top and Pants Sleep Set. Most Popular in Women Sleepwear & Underwear.,https://sportsfanshop.jcpenney.com/nfl/pittsburgh-steelers/women-pajamas-and-underwear-sleepwear/o-4683+t-69374805+ga-46+d-533351-4471+z-8-240277742
38,Women's Concepts Sport Navy Atlanta Braves ... - Kohl's,women Sport Pajamas,['pajamas'],[],"Flaunt your team spirit while staying cozy with this Windfall Union full-zip suit. Crafted with warm microfleece fabric, these pajamas offer a ...",https://www.kohls.com/product/prd-6077812/womens-concepts-sport-navy-atlanta-braves-windfall-union-full-zip-pajama-suit.jsp
39,Pajamas & Underwear - Panties & Boxers - Lids.com,women Sport Pajamas,"['pajamas', ""Sport Women's""]",[],"Browse our selection of boxers, pajamas, slippers, and more for men, ... Buffalo Bills Concepts Sport Women's Sonata T-Shirt & Leggings Sleep Set - White/.",https://www.lids.com/women/pajamas-and-underwear/ga-13+d-06225335+z-85925-3074192858
40,Chicago Bears Womens Pajamas - Kohl's,women Sport Pajamas,"[""Women's Pajamas"", ""Women's"", 'Sport']",[],Find great deals on Chicago Bears Women's Pajamas at Kohl's today! ... Women's Concepts Sport Navy/Orange Chicago Bears Badge T-Shirt & Pants Sleep Set.,https://www.kohls.com/catalog/womens-chicago-bears-sleepwear-clothing.jsp?CN=Gender:Womens+SportsTeam:Chicago%20Bears+Category:Sleepwear+Department:Clothing
41,Kansas City Chiefs Womens Pajamas - Kohl's,women Sport Pajamas,"[""Women's Pajamas"", ""Women's"", 'Sport']",[],Find great deals on Kansas City Chiefs Women's Pajamas at Kohl's today! ... Women's Concepts Sport Red/Black Kansas City Chiefs Mainstay Flannel Full-Button ...,https://www.kohls.com/catalog/womens-kansas-city-chiefs-sleepwear-clothing.jsp?CN=Gender:Womens+SportsTeam:Kansas%20City%20Chiefs+Category:Sleepwear+Department:Clothing
42,Denver Broncos Womens Pajamas | Kohl's,women Sport Pajamas,"[""Women's Pajamas"", ""Women's"", 'Sport']",[],Find great deals on Denver Broncos Women's Pajamas at Kohl's today! ... Women's Concepts Sport Navy/Orange Denver Broncos Badge T-Shirt & Pants Sleep Set.,https://www.kohls.com/catalog/womens-denver-broncos-sleepwear-clothing.jsp?CN=Gender:Womens+SportsTeam:Denver%20Broncos+Category:Sleepwear+Department:Clothing
43,"Concepts Sport Florida State Seminoles Pajamas, Sweatpants ...",women Sport Pajamas,"['Sport', 'Pajamas', ""Women's"", 'Sport']",[],"Shop for Concepts Sport Florida State Seminoles Pajamas, ... Women's Concepts Sport Charcoal Florida State Seminoles Brushed Knit Shorts.",https://www.walmart.com/browse/sports-outdoors/florida-state-seminoles-pajamas-sweatpants-loungewear/concepts-sport/4125_1063984_1064346_2384177_7244788/YnJhbmQ6Q29uY2VwdHMgU3BvcnQie
44,Concepts Sport Mens Pajamas and Robes in Mens Clothing,women Sport Pajamas,"[""Women's"", 'Sport', 'Sports']",[],Women's Concepts Sport Crimson Alabama Crimson Tide Brushed Knit Shorts. 3+ day shipping. Concept Sports Men's Miami Heat Team Logo Men's One Piece Footie ...,https://www.walmart.com/browse/clothing/mens-pajamas-robes/concepts-sport/5438_133197_3346427/YnJhbmQ6Q29uY2VwdHMgU3BvcnQie
45,Gonzaga Bulldogs Sleepwear Pajamas & Underwear,women Sport Pajamas,"[""Women's"", 'Pajama', ""Women's"", 'Sport']",[],Women's Red Gonzaga Bulldogs Flannel Pajama Pants. Almost Gone! Ready To Ship ... Women's Concepts Sport Black Gonzaga Bulldogs Fraction Essential Leggings.,https://shop.gozags.com/gonzaga-bulldogs/ladies-pajamas-and-underwear-sleepwear/t-12283533+ga-13+d-20777858-19254+z-9-3615484565?_ref=p-DLP:m-SIDE_NAV
46,Sleepwear - Michigan Wolverines - Big Ten - Shop,women Sport Pajamas,"[""Women's"", 'Sport', ""Women's"", 'Pajama']",[],Women's Concepts Sport Navy/White Michigan Wolverines Tradition Lounge Pants ... Women's FOCO Navy Michigan Wolverines Ugly Long Sleeve T-Shirt & Pajama ...,https://shop.bigtenstore.com/big-ten/michigan-wolverines/women-pajamas-and-underwear-sleepwear/t-34869497+ga-02+d-31114570-64410+z-9-978209010
47,Women's 100% Cotton Pajamas & Robes - Nordstrom,women Sport Pajamas,"[""Women's"", 'Sleepwear']",[],Free shipping and returns on Women's 100% Cotton Sleepwear & Robes at Nordstrom.com.,https://www.nordstrom.com/browse/women/clothing/sleepwear-robes?filterByMaterial=100-cotton
48,Velvet Pajamas Set for Women Sports Outfit 2 Piece Long ...,women Sport Pajamas,"[""Women's"", 'Pajamas', 'Sports', 'Sleepwear']",[],Women's Gymnastics Jumpsuit Velvet Two Piece Long Pajamas Set with Long Sleeve Fleece Hoodies and Sports Pants Sleepwear for Winter Autumn Home Casual · XS · S · L,https://www.amazon.com.be/-/en/Velvet-Pajamas-Sports-Outfit-Sleeve/dp/B0B6VP3F4Z
49,"Team USA Ladies Pajamas & Underwear, US Olympic ...",women Sport Pajamas,"['Pajamas', ""Women's"", 'Sport']",[],Find your Team USA Ladies Pajamas & Underwear at the official online retailer of Team USA ... Women's Concepts Sport Navy USMNT Mainstay Flannel Sleep Pants.,https://www.teamusashop.com/team-usa/women-pajamas-and-underwear/t-36408105+ga-24+d-08226758+z-90-2801205418
50,Amazon.com: Women's Sleepwear,women Sport Pajamas,"[""Women's Sleepwear"", 'Womens Pajama', 'Sleepwear', 'Nightwear', 'Pjs']",[],Women's Sleepwear Cotton Sleep Tee Short Sleeves Print Sleepshirt · Womens Pajama Set Long Sleeve Sleepwear Star Print Nightwear Soft Pjs Lounge Sets with ...,https://www.amazon.com/Womens-Loungewear-and-Sleepwear/b?ie=UTF8&node=2376202011
51,Sexy Pajamas For Women - Amazon.com,women Sport Pajamas,"['Pajamas', 'Women', 'Sleepwear', 'Pjs', 'Pajama', 'Sport']",[],"Ekouaer Pajamas Set Sexy Women Satin Sleepwear Lingerie 2 Piece Silk Pjs Cami top ... Pajama Set Casual Loungewear Sets for Lounge, Daily and Sport Wearing.",https://www.amazon.com/sexy-pajamas-women/s?k=sexy+pajamas+for+women
52,Los Angeles Rams Womens Pajamas - Kohl's,women Sport Pajamas,"[""Women's Pajamas"", ""Women's"", 'Pajama', ""Women's"", 'Sport']",[],Los Angeles Rams Women's Pajamas ; $69.99 · Women's FOCO Royal Los Angeles Rams Holiday Ugly · Pajama Set ; $54.99 · Women's Concepts Sport Royal/Gold Los Angeles ...,https://www.kohls.com/catalog/womens-los-angeles-rams-sleepwear-clothing.jsp?CN=Gender:Womens+SportsTeam:Los%20Angeles%20Rams+Category:Sleepwear+Department:Clothing
53,Women's Metallic Pajamas & Robes | Nordstrom,women Sport Pajamas,"[""Women's"", 'Sleepwear', ""Women's"", 'Sport']",[],Free shipping and returns on Women's Metallic Sleepwear & Robes at ... Women's Concepts Sport Gold/Green Baylor Bears Tank Top & Pants Sleep Set.,https://www.nordstrom.com/browse/women/clothing/sleepwear-robes?filterByColor=metallic
54,Women's WEAR BY ERIN ANDREWS Pajamas & Robes,women Sport Pajamas,"[""Women's"", 'Sleepwear']",[],Free shipping and returns on Women's WEAR BY ERIN ANDREWS Sleepwear & Robes at Nordstrom.com.,https://www.nordstrom.com/browse/women/clothing/sleepwear-robes?filterByBrand=wear-by-erin-andrews
55,Women's Open Edit Pajamas & Robes - Nordstrom,women Sport Pajamas,"[""Women's"", 'Sleepwear', 'Pajama']",[],Free shipping and returns on Women's Open Edit Sleepwear & Robes at Nordstrom.com. ... Rib Long Sleeve Organic Cotton Blend Henley Pajama Top. New Markdown.,https://www.nordstrom.com/browse/women/clothing/sleepwear-robes?filterByBrand=open-edit
56,"Women's Pajamas, Robes & Sleepwear | Nordstrom Rack",women Sport Pajamas,"[""Women's Pajamas"", 'sleepwear']",[],Shop a great selection of Women's Pajamas & Robes at Nordstrom Rack. Find designer sleepwear up to 70% off and get free shipping on orders over $100.,https://www.nordstromrack.com/shop/Women/Clothing/Sleep%20&%20Lounge
57,"Female Louisville Cardinals Pajamas, Sweatpants ... - Walmart",women Sport Pajamas,"['Female', 'Pajamas', ""Women's"", 'Sport']",[],"Shop for Female Louisville Cardinals Pajamas, Sweatpants & Loungewear in ... Women's Concepts Sport Charcoal/White Louisville Cardinals Centerline Knit ...",https://www.walmart.com/browse/sports-outdoors/louisville-cardinals-pajamas-sweatpants-loungewear/female/4125_1063984_1064346_2721212_5232387/Z2VuZGVyOkZlbWFsZQieie
58,Women's Sleepwear | Life is Good® Official Website,women Sport Pajamas,"[""women's sleepwear"", 'pajamas']",[],"Shop for women's sleepwear and pajamas at the official Life is Good® website. 10% of profits go to help kids, plus get free shipping on all orders.",https://www.lifeisgood.com/women/sleepwear/
59,Amazon.com: Women's Pajama Bottoms,women Sport Pajamas,"[""Women's Pajama"", 'Women Pajama', 'Sleepwear', 'Pajamas']",[],Shop for Women's Pajama Bottoms at Amazon.com. Eligible for free shipping and free returns. ... Just Love Women Pajama Pants Sleepwear Buffalo Plaid Pajamas.,https://www.amazon.com/Womens-Pajama-Bottoms/b?ie=UTF8&node=1044896
60,Women's Calvin Klein Pajamas & Robes - Nordstrom,women Sport Pajamas,"[""Women's"", 'Sleepwear']",[],Free shipping and returns on Women's Calvin Klein Sleepwear & Robes at Nordstrom.com.,https://www.nordstrom.com/browse/women/clothing/sleepwear-robes?filterByBrand=calvin-klein
61,Purple : Pajama Pants & Shorts for Women - Target,women Sport Pajamas,"[""Women's"", 'Pajamas', 'Pajama']",[],"Target/Clothing, Shoes & Accessories/Women's Clothing/Pajamas & Loungewear/Purple : Pajama Bottoms (9)‎. How are you shopping today? Pickup.",https://www.target.com/c/pajama-bottoms-pajamas-loungewear-women-s-clothing/purple/-/N-5xtc2Z5y6hb
62,Pajama Sets for Women - Target,women Sport Pajamas,"[""Women's"", 'Pajamas', 'Pajama']",[],"Target/Clothing, Shoes & Accessories/Women's Clothing/Pajamas & Loungewear/Pajama Sets (551)‎. How are you shopping today? Pickup.",https://www.target.com/c/pajama-sets-pajamas-loungewear-women-s-clothing/-/N-5xtbz
63,"Female Philadelphia Eagles Pajamas, Sweatpants ...",women Sport Pajamas,"['Female', 'Pajamas', ""Women's"", 'Sport']",[],"Find it all in our Fan Shop. Official tees, jerseys, hats & more. Female Philadelphia Eagles Pajamas, Sweatpants & Loungewear(13). Women's Concepts Sport ...",https://www.walmart.com/browse/sports-outdoors/philadelphia-eagles-pajamas-sweatpants-loungewear/female/4125_1063984_1423455_4078974_8164496/Z2VuZGVyOkZlbWFsZQieie
