position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
27,Men's Pants | Explore our New Arrivals,Men Pants,"[""Men's Pants""]",[],Must-have Men's Pants to go with any outfit at ZARA online. Enter now and discover all the pants in the new collection at ZARA.com.,https://www.zara.com/us/en/man-trousers-l838.html
28,"Men's Pants and Trousers | Casual, Chinos, and Denim ...",Men Pants,"[""men's trousers""]",[],"boohoo's range of men's trousers includes men's chinos, slim fit trousers, cargo and track pants and smart trousers. Shop the boohoo Man collection today!",https://www.boohooman.com/us/mens/trousers
29,Men's Pants & Bottoms for Outdoor,Men Pants,"['pants', ""men's""]",[],"Every outdoorsman, from novice to expert, knows that a good pair of pants can make or break a trip. Shop The North Face men's bottoms for outerwear that ...",https://www.thenorthface.com/en-us/mens/mens-bottoms-c211704
30,Men's Jeans & Bottoms | Abercrombie & Fitch,Men Pants,"[""men's jeans""]",[],"Shop Abercrombie men's jeans and bottoms. Explore our selection of men's joggers, chino pants, shorts & more!",https://www.abercrombie.com/shop/us/mens-bottoms--1
31,Men's Pants & Bottoms,Men Pants,"['pants', 'men', 'pants']",[],"Browse the official adidas collection of pants for men. Shop all colors and styles including running, jogging, track pants & athletic sweatpants today.",https://www.adidas.com/us/men-pants
32,Pants & Jeans for Men,Men Pants,"['Pants', 'Jeans', 'Men', 'Pants', 'Jeans', 'Men']",[],Find a great collection of Pants & Jeans for Men at Costco. Enjoy low warehouse prices on name-brand Pants & Jeans for Men products.,https://www.costco.com/pants.html
33,"Men's Pants: Khakis, Chinos & Casual Pants",Men Pants,"[""men's pants""]",[],Dockers® men's pants feature a collection of timeless styles in a variety of fits and colors. Pick up a classic pair of khakis or dress pants today.,https://us.dockers.com/collections/mens-pants
34,Men's Pants,Men Pants,"[""Men's Pants""]",[],"Men's Pants. Men / Bottoms /. Pants ... More comfortable than jeans. ... A stretchy, 5-pocket pant featuring a more durable fabric and roomier fit.",https://www.publicrec.com/collections/men-bottoms-pants/
35,Men's Pants | Men's Casual Pants | Hiking Pants,Men Pants,"[""men's pants""]",[],"Find men's pants for hiking, climbing & more. prAna offers men's casual pant styles, jeans & active pants for your active lifestyle. Shop now!",https://www.prana.com/men/bottoms/pants.html
36,Men's Pants,Men Pants,"[""men's pants""]",[],"Discover our range of men's pants: from work and party pants to lounge pants, you'll find something for every occasion. Shop our range online at ...",https://www.cos.com/en_usd/men/trousers.html
37,Mens Pants,Men Pants,"[""men's pants""]",[],"Shop men's pants at Lands' End. FREE shipping available. Find quality men's casual pants, pants for men, casual pants for men, men's business casual pants, ...",https://www.landsend.com/shop/mens-pants-bottoms/S-xff-xez-y5b-xh5-xec
38,Men's Dress Pants & Chinos Sale,Men Pants,"[""men's"", 'pants', 'pants']",[],"ASOS DESIGN has plenty in the men's smart pants sale, from suit pants to skinny smart sweatpants to chinos. Whether you're heading out on the town or to ...",https://www.asos.com/us/men/sale/pants-chinos/cat/?cid=12421
39,Men's Pants,Men Pants,"[""Men's Pants"", ""Men's Pants""]",[],"Shop Ariat Men's Pants here on Ariat.com. Ariat designs our Pants to fit our Western, work, or English consumer perfectly. Shop Men's Pants on Ariat.com ...",https://www.ariat.com/mens-pants
40,Men's Pants,Men Pants,"[""Men's Pants""]",[],"Shop 28, 29, 30 and more Men's Pants at Hudson Jeans: Premium Italian Fabric premium denim expertly crafted and fashionable designed.",https://www.hudsonjeans.com/collections/mens-pants
41,Men's Pants,Men Pants,['pants'],[],Up to 40% off select gear. Look sharp while keeping dry and cool. Columbia Sportswear pants come in a variety of colors and styles.,https://www.columbia.com/c/mens-pants/
42,"Men's Chinos, Cargo Pants & More",Men Pants,"[""men's pants""]",[],"Get free shipping and returns when you order men's pants at Volcom! Find men's chinos, cargo pants, & more in a range of modern styles & colors.",https://www.volcom.com/collections/mens-clothing-pants
43,"Men's Pants, Trousers, Chinos & More",Men Pants,"['pants', 'men', 'pants']",[],"Browse rag & bone pants for men and check out our effortlessly cool styles of cargo pants, chinos, trousors, and more, all made with quality ...",https://www.rag-bone.com/mens/pants/
44,686 Technical Apparel | Men's Pants | 686.com,Men Pants,"[""men's pants""]",[],"Shop our assortment of men's pants for your outdoor adventures—featuring staple fabrics and fits such as Everywhere Pants, Featherlight Pants, ...",https://www.686.com/collections/mens-pants
45,Men's Pants & Denim,Men Pants,"[""men's pants""]",[],"Shop exclusive men's pants and denim by James Perse, including our bestselling Stretch Poplin Pant and Micro Canvas Utility Pant. Get the full collection, ...",https://www.jamesperse.com/collections/mens-pants-denim
46,Causal Pants for Men & Teens,Men Pants,"[""men's pant""]",[],"Find your casual men's pant styles at Aeropostale. Shop our collection of guys' pants including joggers, stretch, chinos, slim, straight and skinny pants!",https://www.aeropostale.com/men-teen-boys/bottoms/pants/
47,All Men's Pants,Men Pants,"[""men's pants""]",[],Upgrade up your wardrobe with Jachs NY. Find out more about the latest trends in men's pants and find your perfect fit at Jachsny.com.,https://www.jachsny.com/collections/all-men-pants
48,The Best Casual Pants for Men Will Make You Want to ...,Men Pants,"['Pants', 'pant']",[],"Chino Pants · Bonobos stretch washed chino 2.0 · Carhartt Work In Progress ""Sid"" chino pant · Todd Snyder Japanese relaxed fit selvedge chino.",https://www.gq.com/story/best-casual-pants
49,Men's Pants & Jeans (319),Men Pants,"[""Men's Pants""]",[],"319 styles of Men's Pants & Jeans from Carhartt, Eddie Bauer, ASICS, and more at Sierra. Celebrating 30 Years Of Exploring.",https://www.sierra.com/mens-pants-and-jeans~d~143/
50,Men's Pants | Clothing,Men Pants,[],[],"Shop for brands you love on sale. Discounted shoes, clothing, accessories and more at 6pm.com! Score on the Style, Score on the Price.",https://www.6pm.com/men-pants/CKvXARDK1wHAAQLiAgMBAhg.zso
51,Men's Chinos & Pants,Men Pants,"[""men's pants"", ""men's pants""]",[],Shop men's pants online now. Discover our on-trend 2022 collection of men's pants at ALLSAINTS today.,https://www.allsaints.com/us/men/pants
52,Men's Pants | Scotch & Soda | Official Webstore,Men Pants,"[""Men's pants""]",[],Men's pants. Filter & sort ... Fave regular tapered-fit corduroy jogger | Men. $148.00 $74.00 ... Ralston regular slim corduroy pants | Men. $168.00 $84.00.,https://www.scotch-soda.com/us/en/men/trousers-chinos
53,"Men - , - Pants and shorts",Men Pants,"['Men', 'Pants']",[],"Men, Ready-to-wear, Pants and shorts.",https://www.hermes.com/us/en/category/men/ready-wear/pants-and-shorts/
54,Designer pants for Men,Men Pants,"['pants', 'Men', 'pants']",[],Buy designer pants and get Free Shipping & Returns in USA. Shop online the latest SS23 collection of designer for Men on SSENSE and find the perfect pants ...,https://www.ssense.com/en-us/men/pants
55,men's pants,Men Pants,"['pants', 'jeans', 'trousers']",[],"From business essentials to casual favorites, our pants, jeans, and trousers set the standard for any occasion.",https://www.petermillar.com/c/mens/bottoms/pants.html
56,Men Pants,Men Pants,['Pants'],[],"Shop Pants at up to 70% off! Get the lowest price on your favorite brands at Poshmark. Poshmark makes shopping fun, affordable & easy!",https://poshmark.com/category/Men-Pants
57,Men's Pants | Men's Shorts,Men Pants,"[""men's pants""]",[],"Shop Black Diamond men's pants and climbing shorts. Made for climbers, runners, and hikers. Clean, stylish and engineered hiking pants to endure your alpine ...",https://www.blackdiamondequipment.com/en_US/shop/mens-pants/
58,"Men's Pants, Cargos, Trackpants & Jeans",Men Pants,['mens pants'],[],"Elevate your everyday style with casual mens pants, cargo pants, jeans & chinos from Cotton On. On trend styles for all occasions. Free Shipping Available*",https://cottonon.com/US/co/men/mens-clothing/mens-pants/
59,Men's Work Pants & Shorts - Shop Flex & More,Men Pants,"[""men's"", 'pants', 'pants']",[],"Shop Berne men's durable, comfortable pants and shorts. Ideal work and outdoor gear, including flannel-lined pants, flex cargo shorts, ...",https://bernedirect.com/collections/mens-pants-shorts
60,Men's Trousers & Shorts,Men Pants,"['Pants', 'Men']",[],"Shop AMI PARIS Pants, Shorts, Trackpants & Ami De Coeur Collection for Men at the Official AMI PARIS Online Store.",https://www.amiparis.com/us/sets/man/trousers-man
61,Men's Dress & Casual Pants,Men Pants,"[""men's pants""]",[],"Discover comfortable and easy-to-wear men's pants from Nautica. Perfect for almost any outing, shop our selection of men's slacks and casual pants.",https://www.nautica.com/mens-pants/
62,Men's Pants & Shorts,Men Pants,"[""men's pants""]",[],"Discover the Helly Hansen men's pants and shorts range. Designed with durability, performance and comfort in mind. Shop the collection with free returns.",https://www.hellyhansen.com/en_us/mens/pants
63,"Pants, Slacks And Chinos for Men",Men Pants,"[""Men's Pants""]",[],"Shop Men's Pants, Slacks and Chinos. 101595 items on sale from $17. Widest selection of New Season & Sale only at Lyst.com.",https://www.lyst.com/shop/mens-pants/
64,Mens Pants & Tights,Men Pants,"[""men's pants""]",[],Shop for men's pants & tights at Nike.com.,https://www.nike.com/w/mens-pants-tights-2kq19znik1
65,Pants for Men,Men Pants,"[""Men's Pants""]",[],"Shop Men's Pants at Orvis. Discover men's rugged and casual pants for the way you live, from trail-ready pants to 5-pocket denim to classic khakis.",https://www.orvis.com/mens-pants
66,Men's Pants & Chinos,Men Pants,"[""men's pants""]",[],"Refresh your wardrobe staples for the new season with Superdry's range of men's pants, featuring great alternatives to jeans, like the versatile and classic ...",https://www.superdry.com/us/mens/pants
67,"Men's Casual Pants, Dress Pants & More",Men Pants,"[""Men's"", 'pants', 'pants']",[],"Shop a wide selection of Men's casual pants, dress pants & more at Saks OFF 5TH. Up to 70% OFF on designer brands with fast shipping.",https://www.saksoff5th.com/c/men/apparel/pants
68,Cargo & Dress Pants for Men,Men Pants,"[""men's"", 'pants', 'pants', 'men']",[],"Shop men's designer pants to find cargo, chino, & dress pants for men perfect for any occasion, casual or formal.",https://www.ralphlauren.com/men-clothing-pants
69,Men's Pants,Men Pants,"[""Men's Pants""]",[],"Shop Men's Pants at Theory.com and explore the essential collection of wool pants, dress pants, work pants, Neoteric pants, chinos, five-pocket pants, ...",https://www.theory.com/mens-pants/
70,"Men's Pants: Shop Men's Sweatpants, Cargo & Chino Styles",Men Pants,"[""men's pants"", ""men's trouser""]",[],"Shop Levi's® collection of men's pants in versatile styles, colors and fits. Browse top trending men's cargo and chinos, to classic men's trouser looks.",https://www.levi.com/US/en_US/clothing/men/pants/c/levi_clothing_men_trousers_pants
71,Men's Pants | Dress Pants & Bermuda shorts,Men Pants,['Men Pants'],[],"In the category Men Pants at YOOX you can find pieces from the best brands. Shop online: easy, quick returns and secure payment!",https://mobile.yoox.com/us/men/shoponline/pants_mc
72,Men's Pants & Jeans,Men Pants,"[""Men's pants""]",[],"Men's pants, trousers, and slacks from vineyard vines come in every style, including seersucker pants, khaki dress pants, twill pants, linen pants, ...",https://www.vineyardvines.com/mens-pants/
73,"Men's Pants | Sweatpants, Cargo Pants & Chinos",Men Pants,"[""men's"", 'pants']",[],"Discover our men's cargo pants, sweatpants, chinos and more. Choose from a wide range of fits, from relaxed to tapered. Order online for free delivery and ...",https://www.g-star.com/en_us/shop/men/pants
74,Pants & Shorts - Men,Men Pants,"[""men's pants""]",[],"Shop men's pants & shorts at Vince for modern trousers, joggers and denim designs in elevated fabrications. Enjoy free shipping on all orders and returns.",https://www.vince.com/men-pants/
75,Men's Pants,Men Pants,"[""men's pants""]",[],"Shop men's pants for brands that wow at prices that thrill. Free Shipping on $89+ orders online, easy, in store returns. New surprises everyday!",https://www.marshalls.com/us/store/shop/mens-pants/_/N-3822653341
76,Men's Pants,Men Pants,"[""men's pants""]",[],Experience the luxury of men's pants available at Bloomingdale's. Free shipping and returns available or buy online and pick up in-store!,https://www.bloomingdales.com/shop/mens/pants?id=10189
77,Sale & Clearance : Men's Casual & Dress Pants,Men Pants,"[""Men's Pants""]",[],"Shop for Sale & Clearance Men's Pants: Dress Pants, Casual Pants at Dillard's. Visit Dillard's to find clothing, accessories, shoes, cosmetics & more.",https://www.dillards.com/c/sale-clearance/men-pants
78,Men's Pants,Men Pants,"['Pants', 'Jeans', 'pants']",[],Test the legendary toughness of our Fire Hose Pants. Feel the freedom of our Ballroom Jeans. Find your new favorite pair of pants at Duluth Trading.,https://www.duluthtrading.com/men/pants/
79,Men's Pants | Clothing at L.L.Bean,Men Pants,"[""Men's"", 'pants']",[],Free Shipping with $50 purchase. L.L.Bean's Men's khaki pants & chinos look great right from the dryer and are designed for the shared joy ...,https://www.llbean.com/llb/shop/502921?page=mens-pants
80,Men's Pants & Men's Sweatpants,Men Pants,"[""men's pants""]",[],"Shop Mack Weldon men's pants, built for mobility to help you comfortably and confidently power through your most active days.",https://mackweldon.com/collections/pants
81,Pants (57) - Men,Men Pants,"[""men's pants"", ""men's pants""]",[],"Shop Haband's collection of casual men's pants, slacks and dress khakis. Shop our online catalog for your new favorite pair of men's pants ...",https://www.haband.com/search/men/pants/?category=/men/pants/
82,Men's Designer Pants,Men Pants,"[""men's"", 'pants']",[],HUGO BOSS men's designer pants are stylish for any occasion. Shop now in the official HUGO BOSS Online Store with free shipping & returns!,https://www.hugoboss.com/us/men-pants/
83,Men's Designer Pants,Men Pants,['Pants'],[],"Designer Pants at Saks: Enjoy free shipping and returns, and discover new arrivals from today's top brands.",https://www.saksfifthavenue.com/c/men/apparel/pants
84,"Men's Pants, Slacks & Trousers",Men Pants,"[""men's Pants""]",[],"Shop for men's Pants, trousers & slacks online at JosBank.com. Browse the latest Pants styles for men from Jos. A Bank. FREE shipping on orders ...",https://www.josbank.com/c/pants
85,"Men's Designer Pants, Jeans, & Joggers",Men Pants,"[""men's pants""]",[],Discover fashionable designer pants for men when you shop Michael Kors. Our variety of colors & styles make it easy to find the right pair of men's pants.,https://www.michaelkors.com/men/clothing/pants-denim/_/N-2868
86,Men's Chinos & Casual Pants,Men Pants,"[""men's pants"", ""men's pants""]",[],Take your wardrobe to exciting new heights with stylish men's pants from Lucky Brand. Shop today and discover some of the best men's pants online or ...,https://www.luckybrand.com/men/clothing/pants
87,Men's Designer Pants at Neiman Marcus,Men Pants,"[""men's"", 'pants', 'jeans']",[],"Shop men's designer pants at Neiman Marcus. Browse our luxury selection of slacks, joggers, jeans, and more exclusive items.",https://www.neimanmarcus.com/c/clothing-clothing-pants-cat42600734
88,Shop Men's Pants and Trousers,Men Pants,"[""men's trousers""]",[],Our selection of award-winning men's trousers pair comfort with long-lasting durability. Fjallraven outdoor trousers for men are ...,https://www.fjallraven.com/us/en-us/men/trousers
89,Men's Pants,Men Pants,"[""men's pants""]",[],Kick it up a notch with men's pants from Gap. The pants for men that matter right now are all about ease and cool style.,https://www.gap.com/browse/category.do?cid=80799
1,SALE | Men's Pants & Chinos | Shop Online | H&M US,Men Pants,"['pants', 'men']",[],Shop pants and chinos for men online at outstanding prices. Don't miss out on the H&M sale - find the best deals online or in-store.,https://www2.hm.com/en_us/sale/men/pants.html
2,Clearance Pants for Men - JCPenney,Men Pants,"[""men's pants""]",[],Save money on men's pants by shopping the clearance sale at JCPenney where you'll find bargains on all men's apparel and accessories.,https://www.jcpenney.com/g/men/mens-pants?id=cat100250021&s1_deals_and_promotions=CLEARANCE
3,"Men's Pants: Sale, Clearance & Outlet | REI Co-op",Men Pants,"[""Men's Pants"", ""Men's Pants""]",[],"Shop for Men's Pants on sale, discount and clearance at REI. Find a great deal on Men's Pants. 100% Satisfaction Guarantee.",https://www.rei.com/c/mens-pants/f/scd-deals
4,Men's Pants & Jeans Sale - Patagonia Web Specials,Men Pants,"[""men's"", 'pants', 'jeans']",[],Find sweet deals on your favorite Patagonia® gear. Shop past-season men's outdoor pants and jeans on sale in our Web Specials at Patagonia.com.,https://www.patagonia.com/shop/web-specials-mens-pants
5,"Men's Pants, Chinos & sweatpants - ASOS",Men Pants,"[""men's pants""]",[],Discover the range of men's chinos and men's pants with ASOS. Shop from hundreds of different styles from skinny chinos to sweatpants. Shop now at ASOS.,https://www.asos.com/us/men/pants-chinos/cat/?cid=4910
6,"Men's Pants | Men's Casual Pants, Jeans, Shorts - prAna",Men Pants,"[""men's"", 'pants', 'jeans', 'pants', ""men's""]",[],"Explore our range of men's casual pants including shorts, jeans & convertible pants. Shop now to create a solid foundation with our versatile men's bottoms.",https://www.prana.com/men/bottoms.html
7,"Men's Pants, Jeans, Shorts and More | Kohl's",Men Pants,"[""Men's"", 'Jeans', 'Pants', 'Pants', ""Men's"", 'Jeans']",[],"Shop Men's Bottoms. Jeans · Casual Pants · Dress Pants ... Men's Levi's® 559™ Stretch Relaxed Straight Fit Jeans. $69.50 Regular. Buy One, Get One 1/2 Off.",https://www.kohls.com/catalog/mens-bottoms-clothing.jsp?CN=Gender:Mens+Category:Bottoms+Department:Clothing
8,"Mens Pants, Shorts & Sweatpants - Clothing - Vans",Men Pants,['mens pants'],[],"Shop our mens pants, shorts & sweatpants range at Vans. We cover all styles, slim, elasticated, relaxed, tapered, twill and more. Shop online now at Vans.",https://www.vans.com/en-us/mens/clothing/pants-and-sweatpants-c1206
9,Men's Pants - Gap,Men Pants,"[""men's pants""]",[],Kick it up a notch with men's pants from Gap. The pants for men that matter right now are all about ease and cool style.,https://www.gap.com/browse/category.do?cid=80799
10,"Men's Pants: Khakis, Chinos, Dress Pants & More | Buckle",Men Pants,"[""men's pants""]",[],"Shop men's pants that fit great at Buckle. Find khakis, chinos, twill pants and other styles in a great selection of sizes and lengths.",https://www.buckle.com/mens/pants
11,Men's Designer Pants | Ted Baker US,Men Pants,"[""Men's Pants""]",[],"From casual chinos to smart classics, discover Ted Baker's collection of designer Men's Pants. With slim, tailored, and regular options, find your perfect ...",https://www.tedbaker.com/us/c/mens/clothing/pants/685
12,Casual Pants for Men - Khaki Pants & Chino Pants,Men Pants,"['pants', 'pants', 'men']",[],"Browse our collection of casual pants and golf pants for men. Available in cotton fabrics, stretch and slim fit styles. Shop today for a classic yet casual ...",https://southerntide.com/collections/men-pants
13,Men's Pants - Club Monaco,Men Pants,"[""men's pants""]",[],"Shop men's pants at Club Monaco, including jeans, chino pants, and more. Find the latest styles of modern clothing for men today.",https://www.clubmonaco.com/en/men-clothing-pants
14,Men's Sale Pants - Nordstrom,Men Pants,"[""men's pants""]",[],"Free shipping and returns on men's pants on sale at Nordstrom.com. Find a great selection of sale chinos, trousers and more from top brands.",https://www.nordstrom.com/browse/sale/men/clothing/pants
15,"Men's Pants, Chinos & Jeans | Boden US",Men Pants,"['pants', 'jeans', 'men']",[],"Discover our high-quality collection of pants, chinos & jeans for men at Boden, from workwear essentials and durable cotton chinos to quality denim styles.",https://www.bodenusa.com/en-us/mens-pants-jeans
16,Men's Pants - Buck Mason,Men Pants,"[""men's pants""]",[],"Buck Mason's men's pants, trousers, and jeans combine durable, comfortable materials with classic, casual tailoring.",https://www.buckmason.com/collections/mens-pants
17,Men's Bottoms | Black Friday & Cyber Monday Deals | MUJI USA,Men Pants,"[""Men's"", ""Men's"", 'Pants', ""Men's"", 'Pants', ""Men's"", 'Pants']",[],Men's Bottoms · Filters · Men's Chino Easy Pants · Men's Super Stretch Denim Skinny Pants Dark Navy (L 32inch / 82cm) · Men's Denim Regular Pants Dark Navy (L ...,https://www.muji.us/collections/mens-bottom
18,Men's Pants - Royal Robbins,Men Pants,"['pant', 'men']",[],"Our best-selling performance hiking pant for men in an active, modern fit. $90.00. (119) ...",https://www.royalrobbins.com/us/en-us/men/bottoms/pants
19,Men's Chinos & Pants | ALLSAINTS US,Men Pants,"[""men's pants"", ""men's pants""]",[],Shop men's pants online now. Discover our on-trend 2022 collection of men's pants at ALLSAINTS today.,https://www.allsaints.com/us/men/pants
20,Designer Pants for Men - FARFETCH,Men Pants,"['pants', 'pants']",[],Enjoy express shipping & free returns on designer pants on FARFETCH. Shop over 3500 brands & find everything from sweatpants to cargo pants & chinos.,https://www.farfetch.com/shopping/men/trousers-2/items.aspx
21,Men's Pants | Trousers & Slacks for Men | boohoo USA,Men Pants,"['pants', 'pants', 'trousers', 'men']",[],Time to put on your big boy pants and hustle hard with boohoo USA's winning selection of pants and trousers for men.,https://us.boohoo.com/mens/pants
22,"Men's Bottoms: Jeans, Joggers, Pants & Shorts | American Eagle",Men Pants,"[""Men's Jeans""]",[],"Shop Men's Jeans, Shorts, and Pants at American Eagle to find your faves. Find new jeans, khaki pants, joggers, denim shorts and more, all available in ...",https://www.ae.com/us/en/c/men/bottoms/cat10027
23,Men's Pants - Foot Locker,Men Pants,"[""Men's Pants""]",[],"Shop the latest selection of Men's Pants at Foot Locker. Find the hottest sneaker drops from brands like Jordan, Nike, Under Armour, ...",https://www.footlocker.com/category/mens/clothing/pants.html
24,Men's Pants | Clearance | Abercrombie & Fitch,Men Pants,['jeans'],[],"Casual, All-American clothing with laidback sophistication. Shop jeans, tees, dresses, skirts, sweaters, outerwear, fragrance & accessories.",https://www.abercrombie.com/shop/us/mens-clearance-pants-bottoms
25,"Men's Pants | Work Pants, Khaki & More Pants for Men - Belk",Men Pants,"[""men's pants""]",[],"Shop men's pants and find options for work, outdoors and home. Find Belk's dress pants, cargo pants and other pants for men in store and online.",https://www.belk.com/men/mens-clothing/pants/?pmid=BelkClearancePricing
